width	reads.per.mb.bpr	type
2880796	160	diploid
294951	160	diploid
249806	160	diploid
325938	160	diploid
293973	160	diploid
71022	160	diploid
371329	160	diploid
48483	160	diploid
19979	160	diploid
27355	160	diploid
22421	160	diploid
1032762	160	diploid
285487	160	diploid
1507	160	diploid
146411	160	diploid
277157	160	diploid
299942	160	diploid
19839	160	diploid
8790	160	diploid
313641	192	diploid
154880	192	diploid
39703	192	diploid
95793	192	diploid
16149	192	diploid
932	192	diploid
3243	192	diploid
97983	192	diploid
88937	192	diploid
167895	192	diploid
200680	192	diploid
115394	192	diploid
111099	192	diploid
343330	192	diploid
631383	192	diploid
2443	192	diploid
34542	192	diploid
364560	192	diploid
33330	192	diploid
59175	192	diploid
2920	192	diploid
315854	192	diploid
1900	192	diploid
85346	192	diploid
122408	192	diploid
2150	192	diploid
52917	192	diploid
812471	192	diploid
728837	192	diploid
79191	50	diploid
146830	50	diploid
815783	50	diploid
158365	50	diploid
72894	50	diploid
1755421	50	diploid
1234361	50	diploid
2721260	50	diploid
2634896	50	diploid
263090	50	diploid
64139	50	diploid
2666697	50	diploid
874478	50	diploid
279448	50	diploid
1228558	50	diploid
630184	50	diploid
750358	50	diploid
325656	145	diploid
7907	145	diploid
125911	145	diploid
985287	145	diploid
42619	145	diploid
5455	145	diploid
20567	145	diploid
10635	145	diploid
147154	145	diploid
98126	145	diploid
3400885	145	diploid
209277	145	diploid
223224	145	diploid
2062	145	diploid
16754	145	diploid
1014	145	diploid
13705	145	diploid
4014	145	diploid
25263	145	diploid
7865	145	diploid
9694	145	diploid
2672	145	diploid
6353	145	diploid
24825	145	diploid
2755	145	diploid
13533	145	diploid
24004	145	diploid
445327	145	diploid
96692	145	diploid
6750	145	diploid
299636	145	diploid
10774	145	diploid
1278	145	diploid
111595	145	diploid
40209	145	diploid
41304	145	diploid
191689	160	diploid
276565	160	diploid
70752	160	diploid
759	160	diploid
5215	160	diploid
32593	160	diploid
167814	160	diploid
100621	160	diploid
57530	160	diploid
84321	160	diploid
10931	160	diploid
885692	160	diploid
43313	160	diploid
13383	160	diploid
48666	160	diploid
8	160	diploid
20102	160	diploid
5829	160	diploid
517309	160	diploid
3963363	160	diploid
10636	160	diploid
10116	160	diploid
130913	160	diploid
264	160	diploid
14531	160	diploid
305549	160	diploid
20590	160	diploid
261590	160	diploid
353674	160	diploid
187785	160	diploid
2288624	160	diploid
150	160	diploid
84307	133	diploid
102192	133	diploid
444398	133	diploid
2975	133	diploid
20063	133	diploid
20430	133	diploid
10799	133	diploid
3523	133	diploid
4010	133	diploid
2504	133	diploid
21509	133	diploid
93	133	diploid
1643	133	diploid
5802	133	diploid
568421	133	diploid
565364	133	diploid
64577	133	diploid
2374	133	diploid
16135	133	diploid
211928	133	diploid
14360	133	diploid
25107	133	diploid
121	133	diploid
35793	133	diploid
9921	133	diploid
14511	133	diploid
110802	133	diploid
46630	133	diploid
16034	133	diploid
31915	133	diploid
18020	133	diploid
41971	133	diploid
6864	133	diploid
19692	133	diploid
229824	133	diploid
10047	133	diploid
6531	268	diploid
2480	268	diploid
6779	268	diploid
4216	268	diploid
51369	268	diploid
18286	268	diploid
161350	268	diploid
182069	268	diploid
36847	268	diploid
76745	268	diploid
6082	268	diploid
18553	268	diploid
18065	268	diploid
480356	268	diploid
38507	268	diploid
29347	268	diploid
107376	268	diploid
480	268	diploid
56972	268	diploid
9018	268	diploid
29137	268	diploid
61218	268	diploid
92177	268	diploid
1759	268	diploid
271	268	diploid
271	268	diploid
1839	268	diploid
151836	268	diploid
7288	268	diploid
2822	268	diploid
4034	268	diploid
48561	149	diploid
23489	149	diploid
8079	149	diploid
1945	149	diploid
338179	149	diploid
253924	149	diploid
2947274	149	diploid
147003	149	diploid
23230	149	diploid
106410	149	diploid
250715	149	diploid
51664	149	diploid
174835	149	diploid
303	149	diploid
256121	149	diploid
97000	149	diploid
7896	149	diploid
106234	149	diploid
361349	149	diploid
92640	149	diploid
7075	149	diploid
118727	149	diploid
9735	149	diploid
9099	149	diploid
230344	149	diploid
2175517	149	diploid
25265	149	diploid
4440	455	diploid
213	455	diploid
268168	455	diploid
50802	455	diploid
10276	455	diploid
5930	455	diploid
962	455	diploid
2182	455	diploid
1988	455	diploid
1337	455	diploid
9140	455	diploid
2055	455	diploid
9481	455	diploid
2090	455	diploid
14734	455	diploid
3600	455	diploid
8045	455	diploid
2881	455	diploid
79	455	diploid
4555	455	diploid
383	455	diploid
2397	455	diploid
82412	455	diploid
53128	455	diploid
516	455	diploid
12	455	diploid
41225	455	diploid
139480	455	diploid
54911	455	diploid
16037	455	diploid
4295	455	diploid
27703	455	diploid
9632	455	diploid
1981	455	diploid
18355	455	diploid
117577	455	diploid
511	455	diploid
7081	455	diploid
1976	455	diploid
4661	455	diploid
2241	455	diploid
9285	455	diploid
26059	455	diploid
5873	455	diploid
120974	455	diploid
9865	455	diploid
22809	455	diploid
8108	455	diploid
18262	455	diploid
907	455	diploid
245579	455	diploid
9554	455	diploid
5319	455	diploid
36196	455	diploid
153030	455	diploid
105605	455	diploid
834	455	diploid
407	455	diploid
292120	455	diploid
4367	455	diploid
16249	455	diploid
5339	455	diploid
1222	455	diploid
1452	455	diploid
1388	455	diploid
4582	455	diploid
5877	455	diploid
5757	455	diploid
1062	455	diploid
7508	455	diploid
15438	455	diploid
2950	455	diploid
12304	455	diploid
52583	455	diploid
764	455	diploid
4302	455	diploid
883	455	diploid
34904	455	diploid
33	455	diploid
2673	455	diploid
4681	455	diploid
1889	455	diploid
74340	455	diploid
431	455	diploid
273304	165	diploid
2462	165	diploid
37238	165	diploid
19171	165	diploid
49533	165	diploid
5655	165	diploid
9388	165	diploid
39064	165	diploid
3521	165	diploid
69539	165	diploid
75045	165	diploid
18992	165	diploid
17121	165	diploid
42455	165	diploid
46255	165	diploid
1320	165	diploid
1611	165	diploid
34070	165	diploid
11691	165	diploid
323	165	diploid
64408	165	diploid
25150	165	diploid
5823	165	diploid
2416	165	diploid
25757	165	diploid
183393	165	diploid
144232	165	diploid
232687	165	diploid
230	165	diploid
26197	165	diploid
324082	165	diploid
86541	165	diploid
31595	165	diploid
2021	165	diploid
17911	165	diploid
24586	165	diploid
150850	165	diploid
3265	165	diploid
19996	165	diploid
7924	165	diploid
51349	165	diploid
12425	165	diploid
62437	165	diploid
27951	165	diploid
92436	165	diploid
17916	165	diploid
21432	165	diploid
41455	165	diploid
19784	165	diploid
6556	165	diploid
32146	165	diploid
31982	461	diploid
774	461	diploid
83694	461	diploid
4313	461	diploid
71192	461	diploid
71554	461	diploid
57142	461	diploid
4370	461	diploid
1370	461	diploid
54074	461	diploid
36162	461	diploid
538487	461	diploid
205124	461	diploid
4401	461	diploid
14105	461	diploid
225	461	diploid
468	461	diploid
2913	461	diploid
9727	461	diploid
17076	461	diploid
20873	461	diploid
72460	461	diploid
25024	461	diploid
95002	461	diploid
46084	461	diploid
124040	461	diploid
5704	461	diploid
4098438	461	diploid
482863	461	diploid
2073	461	diploid
489101	461	diploid
7780	461	diploid
95	461	diploid
21805	461	diploid
3163	461	diploid
62677	461	diploid
11787	461	diploid
86977	461	diploid
38162	461	diploid
81059	291	diploid
68441	291	diploid
37832	291	diploid
11326	291	diploid
6598	291	diploid
1811	291	diploid
1484	291	diploid
4999	291	diploid
80264	291	diploid
70249	291	diploid
209683	291	diploid
67751	291	diploid
38037	291	diploid
7668	291	diploid
1967	291	diploid
7700	291	diploid
9158	291	diploid
288520	291	diploid
86898	291	diploid
6639	291	diploid
52362	291	diploid
1589	291	diploid
363787	291	diploid
187995	291	diploid
204462	291	diploid
961	291	diploid
47631	291	diploid
289504	291	diploid
100985	291	diploid
71385	291	diploid
70	291	diploid
102	291	diploid
6282	291	diploid
10403	291	diploid
8367	291	diploid
246272	192	diploid
59484	192	diploid
81298	192	diploid
19368	192	diploid
18027	192	diploid
2368873	192	diploid
49977	192	diploid
48356	192	diploid
286191	192	diploid
109162	192	diploid
15857	192	diploid
137874	192	diploid
6478	192	diploid
8593	192	diploid
109164	192	diploid
185126	192	diploid
13886	192	diploid
7100	192	diploid
151302	192	diploid
203548	192	diploid
7731	192	diploid
829	192	diploid
301014	192	diploid
9735	192	diploid
3502	192	diploid
704	192	diploid
16058	192	diploid
3030	192	diploid
245285	347	diploid
85233	347	diploid
9543	347	diploid
14659	347	diploid
108	347	diploid
33566	347	diploid
3286	347	diploid
234	347	diploid
65767	347	diploid
2494683	347	diploid
174996	347	diploid
321	347	diploid
24273	347	diploid
1616	347	diploid
12768	347	diploid
9820	347	diploid
4196	347	diploid
1	347	diploid
1268	347	diploid
21976	347	diploid
220464	347	diploid
124888	347	diploid
137511	347	diploid
2266	347	diploid
19062	347	diploid
36461	347	diploid
61951	347	diploid
124847	347	diploid
11147	347	diploid
1222	347	diploid
4316	347	diploid
284603	347	diploid
10628	347	diploid
6027	347	diploid
361	347	diploid
7031	347	diploid
11683	347	diploid
83645	347	diploid
24600	347	diploid
29899	347	diploid
58946	347	diploid
8518	347	diploid
52207	347	diploid
172088	347	diploid
108664	347	diploid
193665	347	diploid
212597	347	diploid
194373	456	diploid
178335	456	diploid
43475	456	diploid
1777	456	diploid
6213	456	diploid
1234	456	diploid
2108	456	diploid
2075	456	diploid
3949	456	diploid
100257	456	diploid
854	456	diploid
12779	456	diploid
976	456	diploid
66022	456	diploid
20489	456	diploid
434631	456	diploid
13884	456	diploid
72089	456	diploid
15073152	456	diploid
169786	456	diploid
183720	456	diploid
3553	456	diploid
8191	456	diploid
63073	456	diploid
22586	456	diploid
53232	456	diploid
98950	456	diploid
95591	456	diploid
2457	456	diploid
25549	456	diploid
8501	456	diploid
7812	456	diploid
30593	456	diploid
2833670	456	diploid
474	456	diploid
2152399	456	diploid
10440	456	diploid
6229	456	diploid
121694	456	diploid
20712	456	diploid
144421	458	diploid
65762	458	diploid
60091	458	diploid
805	458	diploid
4351	458	diploid
1525	458	diploid
428	458	diploid
520	458	diploid
3305	458	diploid
1	458	diploid
645	458	diploid
265	458	diploid
742	458	diploid
1654	458	diploid
13754	458	diploid
1205	458	diploid
4810	458	diploid
2993	458	diploid
2960	458	diploid
628	458	diploid
7895	458	diploid
1594	458	diploid
4809	458	diploid
5761	458	diploid
7831	458	diploid
2701	458	diploid
315	458	diploid
5767	458	diploid
5405	458	diploid
2018234	458	diploid
104851	458	diploid
91246	458	diploid
105	458	diploid
3226	458	diploid
721	458	diploid
5150	458	diploid
3788	458	diploid
2591	458	diploid
143	458	diploid
4307	458	diploid
12282	458	diploid
1886	458	diploid
3368	458	diploid
8877	458	diploid
236124	458	diploid
617	458	diploid
14331	458	diploid
1005	458	diploid
2813	458	diploid
592	458	diploid
224	458	diploid
107838	458	diploid
917	458	diploid
922	458	diploid
12560	458	diploid
1133	458	diploid
46	458	diploid
7837	458	diploid
1443	458	diploid
19067	458	diploid
14593	458	diploid
4042	458	diploid
13960	458	diploid
17098	458	diploid
28384	458	diploid
2268	458	diploid
2288	458	diploid
4388	458	diploid
2316	386	diploid
7136	386	diploid
19895	386	diploid
1883	386	diploid
22393	386	diploid
5521	386	diploid
1	386	diploid
14454	386	diploid
374	386	diploid
59381	386	diploid
14572	386	diploid
1043	386	diploid
22711	386	diploid
53341	386	diploid
3032	386	diploid
2495	386	diploid
17328	386	diploid
9801	386	diploid
2594	386	diploid
3283	386	diploid
16215	386	diploid
27053	386	diploid
6215	386	diploid
9576	386	diploid
11610	386	diploid
927	386	diploid
98534	386	diploid
5764	386	diploid
29495	386	diploid
22420	386	diploid
1303114	386	diploid
14411	386	diploid
133258	386	diploid
2063	386	diploid
15291	386	diploid
12705	386	diploid
1308	386	diploid
6882	386	diploid
4924	386	diploid
9279	386	diploid
2406	386	diploid
28350	386	diploid
5962	386	diploid
98278	386	diploid
11035	386	diploid
2392	386	diploid
78895	386	diploid
4845	386	diploid
32559	386	diploid
3188	386	diploid
124890	386	diploid
8057	386	diploid
1421	386	diploid
167251	386	diploid
58915	386	diploid
7541	386	diploid
60380	386	diploid
168051	386	diploid
4294	386	diploid
12820	386	diploid
989	386	diploid
1490	386	diploid
3739	386	diploid
24806	386	diploid
7204	386	diploid
131058	386	diploid
2943	386	diploid
24971	386	diploid
35152	386	diploid
64131	386	diploid
6328	386	diploid
12103	386	diploid
856660	176	diploid
16856	176	diploid
21949	176	diploid
1	176	diploid
1037	176	diploid
10263	176	diploid
16849	176	diploid
5033	176	diploid
121584	176	diploid
147882	176	diploid
41837	176	diploid
242425	176	diploid
190694	176	diploid
1562102	176	diploid
99578	176	diploid
473946	176	diploid
15855	176	diploid
25034	176	diploid
15998	176	diploid
108348	176	diploid
15061264	176	diploid
95866	176	diploid
164030	176	diploid
171195	176	diploid
57088	176	diploid
20888	176	diploid
802	176	diploid
443	176	diploid
31291	176	diploid
100656	176	diploid
29299	176	diploid
182379	176	diploid
10658	176	diploid
3174	176	diploid
358	176	diploid
55026	382	diploid
19709	382	diploid
190385	382	diploid
17512	382	diploid
6831	382	diploid
9582	382	diploid
18298	382	diploid
26495	382	diploid
15005	382	diploid
115268	382	diploid
117478	382	diploid
3536	382	diploid
37560	382	diploid
2460	382	diploid
87384	382	diploid
97703	382	diploid
41329	382	diploid
62353	382	diploid
2811829	382	diploid
105635	382	diploid
436	382	diploid
22602	382	diploid
20627	382	diploid
16741	382	diploid
359	382	diploid
27188	382	diploid
39336	382	diploid
15024128	382	diploid
85152	382	diploid
135184	382	diploid
17319	382	diploid
1643	382	diploid
1966	382	diploid
91322	382	diploid
117190	382	diploid
1528	382	diploid
105085	382	diploid
21059	382	diploid
3959	382	diploid
17036	382	diploid
187	382	diploid
1022	382	diploid
4417	382	diploid
10743	382	diploid
89861	382	diploid
108256	382	diploid
186	382	diploid
8167	382	diploid
113075	382	diploid
29687	382	diploid
65	202	diploid
24288	202	diploid
5775	202	diploid
949	202	diploid
1588	202	diploid
21537	202	diploid
1922	202	diploid
793722	202	diploid
231211	202	diploid
401	202	diploid
9162	202	diploid
282795	202	diploid
204248	202	diploid
2713	202	diploid
3042	202	diploid
12362	202	diploid
8122	202	diploid
19613	202	diploid
40618	202	diploid
14779	202	diploid
22341	202	diploid
5209	202	diploid
15362	202	diploid
4417	202	diploid
119206	202	diploid
42668	202	diploid
20130	202	diploid
16014	202	diploid
145	202	diploid
9	202	diploid
951	202	diploid
20526	202	diploid
24856	202	diploid
47488	202	diploid
2851	202	diploid
4209	202	diploid
30386	202	diploid
16635	202	diploid
1135582	202	diploid
109969	202	diploid
139183	202	diploid
28855	202	diploid
7546	202	diploid
378	202	diploid
57204	202	diploid
19329	202	diploid
313181	202	diploid
240001	202	diploid
242377	202	diploid
37494	202	diploid
2018	202	diploid
31222	202	diploid
56335	202	diploid
23039	202	diploid
14557	202	diploid
26432	202	diploid
202	202	diploid
28432	202	diploid
2367	202	diploid
96874	202	diploid
19207	202	diploid
2477	202	diploid
25	202	diploid
17377	202	diploid
467	202	diploid
1915	202	diploid
5064	202	diploid
16784	202	diploid
2436	202	diploid
289	202	diploid
3809	173	diploid
188668	173	diploid
15061	173	diploid
43209	173	diploid
8683	173	diploid
81536	173	diploid
183016	173	diploid
2515283	173	diploid
157583	173	diploid
135274	173	diploid
1	173	diploid
127371	173	diploid
1319	173	diploid
400698	173	diploid
20730	173	diploid
423589	173	diploid
95072	173	diploid
23549	173	diploid
147994	173	diploid
97594	173	diploid
1104	173	diploid
118746	173	diploid
10624	173	diploid
44001	173	diploid
22618	173	diploid
52021	173	diploid
2486481	173	diploid
31441	471	diploid
12093	471	diploid
63767	471	diploid
3869	471	diploid
252	471	diploid
30952	471	diploid
1107	471	diploid
8098	471	diploid
8836	471	diploid
15217	471	diploid
1386	471	diploid
900	471	diploid
134854	471	diploid
895	471	diploid
1695	471	diploid
89047	471	diploid
868	471	diploid
533	471	diploid
20243	471	diploid
8519	471	diploid
63300	471	diploid
8268	471	diploid
10060	471	diploid
13631	471	diploid
523	471	diploid
223	471	diploid
206840	471	diploid
91505	471	diploid
34511	471	diploid
115825	471	diploid
113498	471	diploid
3007	471	diploid
574	471	diploid
285354	471	diploid
8816	471	diploid
14741	471	diploid
960	471	diploid
73027	471	diploid
1621	471	diploid
35272	471	diploid
850	471	diploid
1843	471	diploid
9867	471	diploid
2993	471	diploid
47925	471	diploid
1028	471	diploid
4479	331	diploid
30449	331	diploid
7925	331	diploid
15274	331	diploid
29330	331	diploid
13649	331	diploid
1226	331	diploid
5619	331	diploid
973	331	diploid
30695	331	diploid
107846	331	diploid
22433	331	diploid
12288	331	diploid
143	331	diploid
109493	331	diploid
15123313	331	diploid
303288	331	diploid
29192	331	diploid
224368	331	diploid
121728	331	diploid
64067	331	diploid
1036	331	diploid
554162	331	diploid
276944	331	diploid
23499	331	diploid
96571	331	diploid
97683	331	diploid
3937	331	diploid
516	331	diploid
11365	331	diploid
8009	331	diploid
91418	331	diploid
62736	331	diploid
3363	331	diploid
7217	331	diploid
1124	331	diploid
46475	331	diploid
2570	227	diploid
4977	227	diploid
70929	227	diploid
5687	227	diploid
247855	227	diploid
1355	227	diploid
21469	227	diploid
1591	227	diploid
133556	227	diploid
68028	227	diploid
3374	227	diploid
35295	227	diploid
70716	227	diploid
243645	227	diploid
198	227	diploid
184	227	diploid
145943	227	diploid
8337	227	diploid
87266	227	diploid
28566	227	diploid
12596	227	diploid
6536	227	diploid
398	227	diploid
62064	227	diploid
41349	227	diploid
2444	227	diploid
3065	227	diploid
6406	227	diploid
87986	227	diploid
51436	227	diploid
18808	454	diploid
290533	454	diploid
156951	454	diploid
14831	454	diploid
15164	454	diploid
5326	454	diploid
366	454	diploid
11241	454	diploid
5436	454	diploid
1772	454	diploid
951	454	diploid
4943	454	diploid
10636	454	diploid
1389	454	diploid
728	454	diploid
3423	454	diploid
20320	454	diploid
935	454	diploid
18594	454	diploid
19093	454	diploid
6816	454	diploid
6319	454	diploid
12240	454	diploid
1435	454	diploid
1721	454	diploid
1197	454	diploid
103	454	diploid
1051	454	diploid
557	454	diploid
141409	454	diploid
8722	454	diploid
35103	454	diploid
1765	454	diploid
2254	454	diploid
38308	454	diploid
3084	454	diploid
18399	454	diploid
587556	454	diploid
98762	454	diploid
19183	454	diploid
25332	454	diploid
49572	454	diploid
6192	454	diploid
164149	454	diploid
76876	454	diploid
16839	454	diploid
18059	454	diploid
251	454	diploid
8005	454	diploid
48503	454	diploid
15015077	454	diploid
137552	454	diploid
200369	454	diploid
5662	454	diploid
204	454	diploid
15976	454	diploid
174414	454	diploid
837	454	diploid
173023	454	diploid
99610	454	diploid
77999	454	diploid
5870	454	diploid
10338	454	diploid
7857	454	diploid
202214	454	diploid
367379	454	diploid
131001	454	diploid
20761	454	diploid
2940	454	diploid
11112	454	diploid
94970	454	diploid
67751	454	diploid
807	454	diploid
3380	454	diploid
297251	454	diploid
4296	454	diploid
14401	454	diploid
1324	454	diploid
16564	454	diploid
6651	454	diploid
1991	454	diploid
11102	454	diploid
13826	454	diploid
34	454	diploid
32042	454	diploid
186	454	diploid
350	454	diploid
54927	454	diploid
3232	95	diploid
19846	95	diploid
216277	95	diploid
55126	95	diploid
3134999	95	diploid
44683	95	diploid
6138	95	diploid
533771	95	diploid
56188	95	diploid
6584	95	diploid
72566	95	diploid
260039	95	diploid
1896	95	diploid
24138	197	diploid
4997	197	diploid
98132	197	diploid
85425	197	diploid
126974	197	diploid
2463	197	diploid
5335	197	diploid
159676	197	diploid
266091	197	diploid
1570	197	diploid
8127	197	diploid
13133	197	diploid
28735	197	diploid
141432	197	diploid
1861	197	diploid
79099	197	diploid
368111	197	diploid
6036	197	diploid
20391	197	diploid
1	197	diploid
228283	197	diploid
15151256	197	diploid
234340	197	diploid
102	197	diploid
2006	197	diploid
104	197	diploid
45476	197	diploid
23534	197	diploid
56966	197	diploid
131751	197	diploid
24356	197	diploid
89162	197	diploid
603	197	diploid
3686	197	diploid
312502	197	diploid
9735	197	diploid
3266	197	diploid
4586	197	diploid
10096	197	diploid
25335	197	diploid
26475	197	diploid
28983	197	diploid
18804	346	diploid
6049	346	diploid
67297	346	diploid
1285	346	diploid
11937	346	diploid
2319	346	diploid
4488	346	diploid
11431	346	diploid
365	346	diploid
24931	346	diploid
8711	346	diploid
1841	346	diploid
1	346	diploid
4286	346	diploid
1431	346	diploid
1977	346	diploid
38815	346	diploid
29292	346	diploid
8340	346	diploid
579	346	diploid
1548	346	diploid
2445	346	diploid
7656	346	diploid
26606	346	diploid
3261	346	diploid
6043	346	diploid
15619	346	diploid
23915	346	diploid
6065	346	diploid
25795	346	diploid
5215	346	diploid
167074	346	diploid
71440	346	diploid
2789	346	diploid
8839	346	diploid
802	346	diploid
2381	346	diploid
5258	346	diploid
4151	346	diploid
53123	346	diploid
295715	346	diploid
44658	346	diploid
38482	346	diploid
43455	346	diploid
90572	346	diploid
135527	346	diploid
2941	346	diploid
1277	346	diploid
9177	346	diploid
1886	346	diploid
582	346	diploid
208054	346	diploid
104865	346	diploid
22517	346	diploid
98	346	diploid
306427	346	diploid
2082	346	diploid
20392	346	diploid
4721	346	diploid
8284	346	diploid
42	346	diploid
11383	346	diploid
564	346	diploid
110232	346	diploid
10940	346	diploid
8463	346	diploid
858	346	diploid
16335	346	diploid
8326	346	diploid
10883	346	diploid
47724	346	diploid
1390	346	diploid
104	346	diploid
14998	346	diploid
7331	346	diploid
29296	90	diploid
109823	90	diploid
15671	90	diploid
7308	90	diploid
4114	90	diploid
13341	90	diploid
25939	90	diploid
49260	90	diploid
17886	90	diploid
226215	90	diploid
525	90	diploid
173571	90	diploid
756275	90	diploid
505914	90	diploid
313606	90	diploid
9630	90	diploid
43450	90	diploid
1	90	diploid
49977	90	diploid
968	375	diploid
32942	375	diploid
42898	375	diploid
26152	375	diploid
2192	375	diploid
25436	375	diploid
4931	375	diploid
3881	375	diploid
1269	375	diploid
7994	375	diploid
6925	375	diploid
4744	375	diploid
4343	375	diploid
28714	375	diploid
25355	375	diploid
1892015	375	diploid
27761	375	diploid
28707	375	diploid
944	375	diploid
25306	375	diploid
217879	375	diploid
2583	375	diploid
103170	375	diploid
91158	375	diploid
15	375	diploid
521	375	diploid
3095	375	diploid
46250	375	diploid
21407	375	diploid
8999	375	diploid
2163	375	diploid
520	375	diploid
231	375	diploid
434	235	diploid
165208	235	diploid
73839	235	diploid
37025	235	diploid
19170	235	diploid
15984	235	diploid
47052	235	diploid
240174	235	diploid
187337	235	diploid
11695	235	diploid
27812	235	diploid
804969	235	diploid
2219	235	diploid
63627	235	diploid
1151	235	diploid
19947	235	diploid
517566	235	diploid
6718	235	diploid
2416	235	diploid
21475	235	diploid
131974	235	diploid
15414	235	diploid
159382	235	diploid
43113	235	diploid
102973	235	diploid
83638	235	diploid
197	235	diploid
54460	235	diploid
121765	235	diploid
682021	235	diploid
615868	235	diploid
1425	203	diploid
3324	203	diploid
2004	203	diploid
28409	203	diploid
2012	203	diploid
19234	203	diploid
37669	203	diploid
152990	203	diploid
316488	203	diploid
8704	203	diploid
171187	203	diploid
28920	203	diploid
24889	203	diploid
2354	203	diploid
72506	203	diploid
88293	203	diploid
65339	203	diploid
7061	203	diploid
14765	203	diploid
14371	203	diploid
3681	203	diploid
42503	203	diploid
5876	203	diploid
70793	203	diploid
5059	203	diploid
7675	203	diploid
388610	203	diploid
694133	203	diploid
233716	203	diploid
260641	203	diploid
10628	203	diploid
22979	203	diploid
96708	203	diploid
123418	203	diploid
85528	203	diploid
92969	203	diploid
10158	203	diploid
49499	203	diploid
108371	203	diploid
1777	203	diploid
306494	203	diploid
4221	203	diploid
67024	203	diploid
947	203	diploid
83051	203	diploid
45588	203	diploid
376529	203	diploid
74841	203	diploid
17412	203	diploid
8126	203	diploid
11273	203	diploid
3191	203	diploid
7224	203	diploid
36612	147	diploid
217037	147	diploid
253579	147	diploid
46269	147	diploid
17431	147	diploid
159956	147	diploid
308730	147	diploid
2680	147	diploid
177283	147	diploid
3391	147	diploid
10625	147	diploid
99014	147	diploid
64770	147	diploid
6351	147	diploid
16725	147	diploid
14878	147	diploid
28890	147	diploid
640	147	diploid
182749	147	diploid
518047	147	diploid
278530	147	diploid
99380	147	diploid
286295	147	diploid
3392	147	diploid
16114	147	diploid
10785	147	diploid
5495	238	diploid
332046	238	diploid
21470	238	diploid
81993	238	diploid
56704	238	diploid
3132	238	diploid
2522	238	diploid
8046	238	diploid
5493	238	diploid
11710	238	diploid
4447	238	diploid
29172	238	diploid
487295	238	diploid
1799	238	diploid
21857	238	diploid
85006	238	diploid
102620	238	diploid
21567	238	diploid
2363	238	diploid
37215	238	diploid
221696	238	diploid
11032	238	diploid
174804	238	diploid
260150	238	diploid
14572	238	diploid
1272148	238	diploid
6165	238	diploid
7214	238	diploid
33534	238	diploid
29727	238	diploid
16512	238	diploid
350	152	diploid
6033	152	diploid
955895	152	diploid
1042523	152	diploid
114535	152	diploid
2682	152	diploid
1062325	152	diploid
3322	152	diploid
127190	152	diploid
424346	152	diploid
36034	152	diploid
337438	152	diploid
365215	152	diploid
255324	152	diploid
71310	152	diploid
301679	152	diploid
670	152	diploid
78847	152	diploid
183030	152	diploid
12449	152	diploid
91202	152	diploid
427095	152	diploid
13006	152	diploid
2181876	152	diploid
19284	152	diploid
899613	152	diploid
22971	152	diploid
293353	229	diploid
210832	229	diploid
48904	229	diploid
77350	229	diploid
7809	229	diploid
43953	229	diploid
19012	229	diploid
63426	229	diploid
19435	229	diploid
94	229	diploid
8559	229	diploid
1097	229	diploid
56488	229	diploid
1917	229	diploid
22883	229	diploid
16263	229	diploid
8009	229	diploid
98045	229	diploid
7668	229	diploid
2904889	229	diploid
179535	229	diploid
336145	229	diploid
376	229	diploid
57000	229	diploid
5946	229	diploid
13766	229	diploid
187014	229	diploid
11857	229	diploid
4140	229	diploid
2261	229	diploid
15322	229	diploid
306583	229	diploid
175989	229	diploid
30432	229	diploid
17827	229	diploid
83395	229	diploid
479327	229	diploid
1489	229	diploid
21241	229	diploid
294048	229	diploid
1583	229	diploid
57515	229	diploid
54758	229	diploid
1219	229	diploid
14592	229	diploid
5919	229	diploid
5026	229	diploid
8506	195	diploid
8213	195	diploid
7533	195	diploid
6585	195	diploid
126117	195	diploid
7749	195	diploid
4244	195	diploid
21253	195	diploid
9558	195	diploid
3092	195	diploid
60019	195	diploid
37409	195	diploid
35085	195	diploid
26281	195	diploid
523	195	diploid
6724	195	diploid
5185	195	diploid
17017	195	diploid
4727	195	diploid
9308	195	diploid
952	195	diploid
8344	195	diploid
19387	195	diploid
475	195	diploid
43522	195	diploid
956	195	diploid
1708	195	diploid
9584	195	diploid
13432	195	diploid
14384	195	diploid
30784	195	diploid
7372	195	diploid
10833	195	diploid
6397	195	diploid
4340	195	diploid
40402	195	diploid
282610	181	diploid
184117	181	diploid
18386	181	diploid
2647	181	diploid
24388	181	diploid
137972	181	diploid
1056161	181	diploid
77235	181	diploid
37953	181	diploid
8291	181	diploid
22445	181	diploid
7720	181	diploid
49945	181	diploid
479609	181	diploid
24683	181	diploid
5262	181	diploid
57951	181	diploid
375504	181	diploid
4763	181	diploid
208483	181	diploid
246785	181	diploid
3740	181	diploid
566	181	diploid
928	181	diploid
16686	181	diploid
52269	66	diploid
86636	66	diploid
515265	66	diploid
10637	66	diploid
33294	66	diploid
90514	66	diploid
156974	66	diploid
84938	66	diploid
75040	66	diploid
14649	66	diploid
285	66	diploid
53314	66	diploid
105381	66	diploid
160685	66	diploid
187793	66	diploid
448041	66	diploid
27352	66	diploid
2870	66	diploid
4149	66	diploid
299458	66	diploid
7835	66	diploid
209978	66	diploid
59872	66	diploid
27949	176	diploid
202534	176	diploid
4090	176	diploid
44156	176	diploid
164491	176	diploid
135378	176	diploid
90011	176	diploid
45455	176	diploid
2456	176	diploid
21378	176	diploid
376	176	diploid
