width	reads.per.mb.bpr	type
7999	177	haploid
4478	177	haploid
1124	208	haploid
10954	208	haploid
5162	208	haploid
23097	208	haploid
6146	208	haploid
2437	208	haploid
5186	208	haploid
18448	175	haploid
29299	175	haploid
20212	175	haploid
7101	175	haploid
9099	175	haploid
829	175	haploid
13690	175	haploid
1281	175	haploid
22340	175	haploid
8943	175	haploid
8751	175	haploid
8839	175	haploid
15022	175	haploid
2164	200	haploid
20108	200	haploid
760	200	haploid
35737	200	haploid
4306	200	haploid
19288	200	haploid
8191	200	haploid
7176	200	haploid
15672	200	haploid
3929	200	haploid
8142	200	haploid
7863	200	haploid
7260	200	haploid
3667	200	haploid
14725	200	haploid
6549	200	haploid
23199	200	haploid
24621	200	haploid
4359	200	haploid
6295	200	haploid
4847	200	haploid
66255	44	haploid
88999	44	haploid
5065	288	haploid
546	288	haploid
5869	288	haploid
20079	288	haploid
7670	288	haploid
18738	288	haploid
10630	288	haploid
37274	288	haploid
3345	350	haploid
5594	350	haploid
5653	350	haploid
10534	350	haploid
4407	350	haploid
3921	350	haploid
3193	350	haploid
10773	350	haploid
6829	350	haploid
4493	350	haploid
3005	350	haploid
10407	350	haploid
6111	350	haploid
3861	213	haploid
6521	213	haploid
6555	213	haploid
15945	213	haploid
9041	213	haploid
36856	213	haploid
4253	213	haploid
11682	213	haploid
11629	213	haploid
10508	213	haploid
11409	213	haploid
28073	213	haploid
35767	213	haploid
19887	213	haploid
8897	213	haploid
10875	213	haploid
259	213	haploid
19408	213	haploid
3994	213	haploid
5743	213	haploid
1371	213	haploid
15333	213	haploid
7348	213	haploid
9979	266	haploid
15547	266	haploid
19256	266	haploid
22953	266	haploid
13286	266	haploid
24284	257	haploid
3670	257	haploid
14521	257	haploid
1658	257	haploid
14158	297	haploid
2613	297	haploid
4026	297	haploid
4911	297	haploid
11904	297	haploid
6879	437	haploid
3744	437	haploid
3822	437	haploid
4132	437	haploid
15311	437	haploid
19502	437	haploid
7269	437	haploid
4098	215	haploid
2093	215	haploid
4217	215	haploid
32248	215	haploid
1722	215	haploid
7115	454	haploid
6201	454	haploid
6510	454	haploid
3659	196	haploid
37699	196	haploid
5736	196	haploid
11695	196	haploid
15050	138	haploid
26208	138	haploid
234	529	haploid
4608	529	haploid
124006	31	haploid
231687	31	haploid
31271	31	haploid
26146	31	haploid
13175	101	haploid
25796	101	haploid
19859	101	haploid
14457	101	haploid
58348	101	haploid
8338	101	haploid
6680	101	haploid
19737	101	haploid
5485	141	haploid
24201	141	haploid
13602	141	haploid
1231	141	haploid
28426	104	haploid
13120	104	haploid
29771	104	haploid
38021	104	haploid
2541	104	haploid
250145	104	haploid
20794	104	haploid
9432	104	haploid
9828	42	haploid
106563	42	haploid
4027	42	haploid
22870	42	haploid
180959	42	haploid
41945	42	haploid
36839	155	haploid
44607	155	haploid
17891	155	haploid
7283	155	haploid
5529	155	haploid
21451	76	haploid
10306	76	haploid
15348	76	haploid
24918	76	haploid
21486	139	haploid
11844	139	haploid
11164	139	haploid
1103416	85	haploid
53911	43	haploid
56667	43	haploid
171009	43	haploid
9880	60	haploid
43054	60	haploid
15115	60	haploid
24349	119	haploid
33214	119	haploid
46430	119	haploid
37050	119	haploid
21001	119	haploid
69396	62	haploid
58050	62	haploid
17393	62	haploid
65554	67	haploid
52725	67	haploid
41272	67	haploid
14114	67	haploid
3275	67	haploid
16946	71	haploid
22165	71	haploid
18933	71	haploid
12126	83	haploid
11122	83	haploid
73917	83	haploid
88473	83	haploid
16624	57	haploid
12639	57	haploid
9930	57	haploid
26097	57	haploid
1169971	57	haploid
21879	57	haploid
9264	46	haploid
53533	46	haploid
45269	46	haploid
18922	46	haploid
19554	54	haploid
83685	54	haploid
25486	54	haploid
68622	54	haploid
13017	171	haploid
8356	171	haploid
40206	171	haploid
5232	171	haploid
8055	171	haploid
2166	171	haploid
8855	171	haploid
21487	171	haploid
41180	171	haploid
18135	171	haploid
3851	171	haploid
55549	171	haploid
42797	149	haploid
1970	69	haploid
11370	69	haploid
41029	69	haploid
18165	86	haploid
44011	86	haploid
23178	42	haploid
11389	42	haploid
71323	42	haploid
48423	42	haploid
115185	42	haploid
10241	42	haploid
40071	173	haploid
26111	173	haploid
13641	173	haploid
6938	173	haploid
10732	173	haploid
18026	173	haploid
36141	94	haploid
11676	94	haploid
29185	128	haploid
3457	128	haploid
2396	128	haploid
2483	128	haploid
16513	128	haploid
10233	128	haploid
100979	128	haploid
74833	128	haploid
52507	72	haploid
66580	72	haploid
58766	145	haploid
12883	145	haploid
14837	142	haploid
7361	142	haploid
14575	142	haploid
11326	142	haploid
16689	90	haploid
34241	90	haploid
4880	90	haploid
19337	90	haploid
13496	218	haploid
38483	218	haploid
26541	218	haploid
10598	113	haploid
34891	113	haploid
4408	113	haploid
13688	113	haploid
14924	159	haploid
9374	97	haploid
216	97	haploid
19730	97	haploid
22913	97	haploid
205395	97	haploid
97770	132	haploid
10941	132	haploid
3837	132	haploid
18083	132	haploid
5580	132	haploid
3398	132	haploid
38094	31	haploid
61456	31	haploid
5770	31	haploid
187341	31	haploid
91226	31	haploid
77499	31	haploid
180981	31	haploid
5905	77	haploid
22591	77	haploid
7210	77	haploid
36918	77	haploid
41908	77	haploid
23993	70	haploid
64114	70	haploid
27386	70	haploid
9616	70	haploid
30678	70	haploid
13332	70	haploid
2848	154	haploid
15026	154	haploid
52679	154	haploid
6039	154	haploid
2734749	82	haploid
20788	82	haploid
54669	82	haploid
202523	40	haploid
150995	40	haploid
22178	40	haploid
25761	70	haploid
33373	70	haploid
50827	70	haploid
61693	53	haploid
76234	53	haploid
37870	53	haploid
10088	72	haploid
12458	72	haploid
95559	72	haploid
50799	72	haploid
7844	72	haploid
39527	46	haploid
339315	46	haploid
236	46	haploid
81623	46	haploid
50213	46	haploid
21948	76	haploid
37439	76	haploid
21649	76	haploid
176395	45	haploid
17697	45	haploid
72899	45	haploid
60750	45	haploid
3982	184	haploid
13499	184	haploid
15469	184	haploid
16809	184	haploid
15582	184	haploid
3330	145	haploid
6901	145	haploid
71	145	haploid
398	145	haploid
33411	183	haploid
14935	183	haploid
10893	183	haploid
26712	71	haploid
42014	71	haploid
12040	71	haploid
15051	71	haploid
4038	163	haploid
16268	163	haploid
6048	155	haploid
11670	155	haploid
16631	155	haploid
2336685	155	haploid
14846	155	haploid
38003	59	haploid
11985	59	haploid
52916	59	haploid
13444	59	haploid
69255	36	haploid
97177	36	haploid
30697	36	haploid
93705	36	haploid
28586	79	haploid
16446	79	haploid
21140	79	haploid
13229	79	haploid
52056	111	haploid
30170	111	haploid
56098	111	haploid
43420	111	haploid
17872	111	haploid
6108	111	haploid
9997	159	haploid
21096	159	haploid
11666	159	haploid
5279	159	haploid
896	159	haploid
20134	159	haploid
34509	159	haploid
679	159	haploid
1782	159	haploid
6820	152	haploid
20525	152	haploid
16780	157	haploid
6046	157	haploid
59686	157	haploid
9332	157	haploid
1997	424	haploid
9493	424	haploid
7881	424	haploid
8312	424	haploid
3709	424	haploid
2617	424	haploid
58573	35	haploid
214891	35	haploid
176328	35	haploid
7247	35	haploid
70355	35	haploid
36961	103	haploid
4402	103	haploid
18724	103	haploid
3979	103	haploid
31734	103	haploid
2028	103	haploid
18309	103	haploid
866	103	haploid
24604	95	haploid
14766	95	haploid
17056	95	haploid
73155	95	haploid
420	103	haploid
8774	103	haploid
344	103	haploid
20334	103	haploid
3120	103	haploid
26647	50	haploid
32291	50	haploid
37731	50	haploid
39195	50	haploid
17736	50	haploid
76225	50	haploid
111895	61	haploid
9321	61	haploid
78140	61	haploid
27374	61	haploid
55863	61	haploid
57977	61	haploid
17155	61	haploid
87516	61	haploid
86088	61	haploid
8493	117	haploid
10048	117	haploid
12803	117	haploid
40366	117	haploid
12253	117	haploid
30656	117	haploid
29928	117	haploid
18671	117	haploid
12802	117	haploid
22955	117	haploid
6583	51	haploid
130283	51	haploid
26051	51	haploid
149787	46	haploid
40200	46	haploid
13355	46	haploid
104720	46	haploid
103299	45	haploid
117051	45	haploid
106816	45	haploid
16090	45	haploid
37075	45	haploid
30964	148	haploid
14188	148	haploid
173	109	haploid
20074	109	haploid
37554	109	haploid
110829	51	haploid
20822	51	haploid
10144	51	haploid
12398	285	haploid
15739	285	haploid
9202	285	haploid
19609	285	haploid
15525	285	haploid
5212	285	haploid
3319	285	haploid
7482	285	haploid
7704	285	haploid
2613	285	haploid
18903	143	haploid
34260	143	haploid
7464	143	haploid
32334	143	haploid
12528	143	haploid
525	143	haploid
42743	143	haploid
5331	143	haploid
34101	160	haploid
12562	160	haploid
66	160	haploid
4679	160	haploid
5496	160	haploid
33308	160	haploid
8330	160	haploid
13381	160	haploid
67940	41	haploid
65468	41	haploid
52453	41	haploid
84407	41	haploid
58620	41	haploid
52019	34	haploid
62130	34	haploid
116432	34	haploid
67966	34	haploid
7632	34	haploid
61672	34	haploid
27195	70	haploid
14297	70	haploid
46534	36	haploid
61917	36	haploid
37852	36	haploid
56550	36	haploid
45959	36	haploid
59787	36	haploid
45442	82	haploid
32573	82	haploid
316338	82	haploid
12682	82	haploid
56301	82	haploid
15649	82	haploid
5809	82	haploid
2088050	82	haploid
40742	82	haploid
42945	77	haploid
62190	77	haploid
57496	77	haploid
23528	91	haploid
59679	91	haploid
17083	91	haploid
28044	91	haploid
15850	91	haploid
4016	83	haploid
21276	81	haploid
23550	92	haploid
17918	92	haploid
12824	92	haploid
49459	85	haploid
84182	85	haploid
37078	69	haploid
43725	69	haploid
7810	69	haploid
20643	69	haploid
26413	69	haploid
5322	69	haploid
18715	72	haploid
33859	72	haploid
3822	72	haploid
8788	80	haploid
230725	80	haploid
172859	80	haploid
40524	80	haploid
49264	80	haploid
68388	52	haploid
31276	52	haploid
61446	84	haploid
5613	84	haploid
28977	84	haploid
70578	84	haploid
13622	84	haploid
171593	64	haploid
69774	64	haploid
969845	64	haploid
743	64	haploid
2573	64	haploid
834807	64	haploid
1409864	64	haploid
49658	64	haploid
95809	66	haploid
26426	66	haploid
33990	66	haploid
17244	66	haploid
29532	66	haploid
25574	89	haploid
11159	89	haploid
8550	89	haploid
40690	89	haploid
35565	89	haploid
5319	89	haploid
79160	93	haploid
168365	93	haploid
35457	88	haploid
31923	88	haploid
3447	88	haploid
23431	88	haploid
56189	77	haploid
27017	77	haploid
48952	77	haploid
59213	77	haploid
129227	71	haploid
28651	71	haploid
17633	72	haploid
67580	72	haploid
68401	52	haploid
18891	52	haploid
5789	52	haploid
34087	59	haploid
29486	59	haploid
5910	59	haploid
27394	70	haploid
43254	70	haploid
19490	70	haploid
28330	72	haploid
10675	72	haploid
4746	72	haploid
2432	72	haploid
131013	87	haploid
29187	87	haploid
23684	87	haploid
10458	87	haploid
31029	93	haploid
25015	93	haploid
46640	93	haploid
4227	93	haploid
22530	93	haploid
27794	69	haploid
28366	69	haploid
32065	69	haploid
43918	69	haploid
34397	69	haploid
187061	69	haploid
37790	69	haploid
32512	69	haploid
8173	69	haploid
78089	69	haploid
47596	83	haploid
19112	83	haploid
5286	83	haploid
28102	83	haploid
27955	68	haploid
13760	68	haploid
11140	68	haploid
27681	68	haploid
9695	79	haploid
92489	79	haploid
122287	79	haploid
7249	79	haploid
35027	79	haploid
83753	79	haploid
98439	34	haploid
14599	34	haploid
14839	34	haploid
172390	86	haploid
13900	86	haploid
30080	86	haploid
15635	86	haploid
22660	86	haploid
29340	86	haploid
60096	86	haploid
11064	86	haploid
411077	46	haploid
82979	46	haploid
62478	46	haploid
177508	34	haploid
49396	34	haploid
17752	39	haploid
21432	39	haploid
20662	31	haploid
92465	31	haploid
87084	31	haploid
256223	31	haploid
26341	41	haploid
75274	41	haploid
29716	41	haploid
35806	41	haploid
79804	49	haploid
26427	49	haploid
9915	49	haploid
34832	42	haploid
115412	42	haploid
6276	42	haploid
6099	36	haploid
72284	36	haploid
79927	36	haploid
33258	42	haploid
147802	42	haploid
103287	42	haploid
38222	42	haploid
42940	42	haploid
27043	42	haploid
84554	42	haploid
34247	40	haploid
32774	40	haploid
11046	40	haploid
50359	40	haploid
37475	40	haploid
48073	40	haploid
371305	40	haploid
37307	41	haploid
20433	41	haploid
32120	31	haploid
507186	31	haploid
12284	31	haploid
135363	31	haploid
39120	39	haploid
25571	39	haploid
12000	39	haploid
16670	39	haploid
38147	39	haploid
34869	39	haploid
56643	31	haploid
348295	31	haploid
215874	31	haploid
97794	31	haploid
111501	31	haploid
391404	31	haploid
191469	31	haploid
20269	34	haploid
39421	34	haploid
6921	34	haploid
60231	34	haploid
126765	34	haploid
57625	35	haploid
18640877	35	haploid
91780	35	haploid
80046	35	haploid
15691	37	haploid
60305	37	haploid
519660	37	haploid
357954	37	haploid
30884	37	haploid
21263	37	haploid
13118	69	haploid
17386	69	haploid
30104	55	haploid
43097	55	haploid
152285	55	haploid
26245	55	haploid
40030	55	haploid
24135	55	haploid
89157	37	haploid
156633	37	haploid
21820	62	haploid
25637	62	haploid
28705	62	haploid
21946	62	haploid
71213	53	haploid
23799	57	haploid
45262	36	haploid
84063	36	haploid
22158	36	haploid
28823	46	haploid
6070	46	haploid
49333	46	haploid
27027	46	haploid
39366	46	haploid
62386	38	haploid
58179	38	haploid
26908	38	haploid
63743	38	haploid
42588	38	haploid
40335	41	haploid
6749	41	haploid
48462	49	haploid
66367	49	haploid
27297	49	haploid
82127	49	haploid
18429	49	haploid
56617	49	haploid
41750	38	haploid
118529	38	haploid
44698	38	haploid
51901	38	haploid
50984	38	haploid
75487	38	haploid
82960	45	haploid
36748	45	haploid
39297	45	haploid
26965	45	haploid
67787	45	haploid
21525	53	haploid
62791	53	haploid
63349	53	haploid
47200	51	haploid
83573	51	haploid
39493	51	haploid
20730	51	haploid
61586	45	haploid
713	45	haploid
65404	45	haploid
96155	45	haploid
163294	45	haploid
25284	44	haploid
5388	44	haploid
32611	36	haploid
101031	36	haploid
61629	141	haploid
807079	141	haploid
8891	141	haploid
10109	141	haploid
26390	141	haploid
195	141	haploid
20549	141	haploid
55202	141	haploid
113879	141	haploid
4341	52	haploid
44365	52	haploid
2715	52	haploid
33405	52	haploid
28102	52	haploid
18965	52	haploid
35153	41	haploid
33841	41	haploid
35358	34	haploid
44328	34	haploid
37487	63	haploid
74606	63	haploid
17183	274	haploid
7829	274	haploid
36647	274	haploid
13291	274	haploid
12088	274	haploid
5285	273	haploid
12034	273	haploid
95889	43	haploid
60053	43	haploid
65786	43	haploid
7174	43	haploid
14051	175	haploid
11674	175	haploid
24631	175	haploid
18398	175	haploid
18513	175	haploid
11439	175	haploid
7213	96	haploid
31167	96	haploid
15026	96	haploid
51868	96	haploid
82063	43	haploid
17706	43	haploid
31092	43	haploid
8908	43	haploid
40015	43	haploid
78842	38	haploid
218075	38	haploid
18206	38	haploid
15923	90	haploid
36580	90	haploid
87319	90	haploid
41073	90	haploid
1090	86	haploid
32428	86	haploid
28119	86	haploid
20399	86	haploid
60147	86	haploid
31910	86	haploid
21435	86	haploid
22021	86	haploid
18822	86	haploid
23722	86	haploid
28243	70	haploid
29202	70	haploid
10134	70	haploid
22316	70	haploid
8184	70	haploid
20193	91	haploid
29108	71	haploid
38542	71	haploid
15850	71	haploid
3556	102	haploid
9490	102	haploid
43009	102	haploid
55451	102	haploid
34127	102	haploid
10483	102	haploid
13063	96	haploid
21471	96	haploid
52446	96	haploid
45984	96	haploid
23915	73	haploid
52352	73	haploid
1086	73	haploid
24464	73	haploid
737	73	haploid
13202	73	haploid
58807	73	haploid
36237	51	haploid
37593	51	haploid
27048	51	haploid
1490	133	haploid
12371	133	haploid
8494	133	haploid
34116	133	haploid
16049	133	haploid
18181	133	haploid
7749	133	haploid
5503	89	haploid
2426	89	haploid
5727	89	haploid
30256	89	haploid
20082	89	haploid
23055	89	haploid
32957	89	haploid
37625	51	haploid
72159	51	haploid
66899	51	haploid
48896	51	haploid
88027	51	haploid
17944	51	haploid
16076	70	haploid
55482	70	haploid
29061	70	haploid
65336	70	haploid
21556	70	haploid
97856	70	haploid
46558	131	haploid
20731	131	haploid
59807	131	haploid
14462	131	haploid
29473	131	haploid
8421	131	haploid
26473	96	haploid
20587	96	haploid
25964	96	haploid
46848	96	haploid
45951	96	haploid
8729	367	haploid
6943	367	haploid
579823	367	haploid
57557	367	haploid
3419	367	haploid
15314	34	haploid
35310	34	haploid
92370	34	haploid
164661	34	haploid
73280	50	haploid
97433	50	haploid
13057	50	haploid
86029	50	haploid
69297	50	haploid
14257	35	haploid
73946	35	haploid
2328	35	haploid
207967	35	haploid
61472	35	haploid
113628	35	haploid
20557	36	haploid
58435	36	haploid
2732	36	haploid
7345	36	haploid
35765	37	haploid
160619	37	haploid
32860	37	haploid
87821	37	haploid
133661	37	haploid
12303	37	haploid
60933	37	haploid
9692	234	haploid
12155	234	haploid
6701	234	haploid
9806	234	haploid
18284	234	haploid
13982	180	haploid
11679	180	haploid
36368	38	haploid
12478	38	haploid
78610	38	haploid
115512	34	haploid
22087	34	haploid
160074	34	haploid
108816	34	haploid
45252	34	haploid
6691	34	haploid
21682	44	haploid
82094	44	haploid
8743	44	haploid
14858	47	haploid
159518	47	haploid
39055	47	haploid
29006	47	haploid
60914	47	haploid
19633	47	haploid
89070	33	haploid
18390	33	haploid
285524	38	haploid
72734	38	haploid
53012	38	haploid
22041	38	haploid
55130	38	haploid
44129	38	haploid
25064	38	haploid
44498	38	haploid
80121	38	haploid
6305	38	haploid
16355	38	haploid
63414	38	haploid
194501	38	haploid
65786	34	haploid
301001	34	haploid
90975	34	haploid
1700	284	haploid
5928	284	haploid
8563	284	haploid
5125	284	haploid
3331	284	haploid
6153	284	haploid
6522	284	haploid
7330	284	haploid
33089	34	haploid
8501	34	haploid
74662	34	haploid
56952	34	haploid
38722	34	haploid
22966	52	haploid
252543	52	haploid
79929	52	haploid
8178182	52	haploid
12834	52	haploid
21443	52	haploid
108379	52	haploid
47578	74	haploid
33808	74	haploid
30536	74	haploid
23175	74	haploid
10345	74	haploid
21111	84	haploid
20917	84	haploid
7665	84	haploid
49699	84	haploid
14740	64	haploid
41482	64	haploid
64537	64	haploid
22044	80	haploid
77879	80	haploid
17338	80	haploid
58534	41	haploid
27230	41	haploid
73185	41	haploid
16577	91	haploid
1204	91	haploid
17352	91	haploid
5598	91	haploid
15012	91	haploid
23262	91	haploid
46583	59	haploid
25337	59	haploid
267951	59	haploid
30553	59	haploid
349	59	haploid
22110	59	haploid
48899	55	haploid
1475006	55	haploid
64901	55	haploid
40870	55	haploid
51612	55	haploid
188111	55	haploid
17733	63	haploid
41041	63	haploid
9599	63	haploid
24626	63	haploid
52377	51	haploid
3793	51	haploid
147838	51	haploid
66707	51	haploid
17438	64	haploid
10960	64	haploid
18675	54	haploid
30608	54	haploid
129873	54	haploid
19006	67	haploid
28625	67	haploid
5	67	haploid
28236	67	haploid
140909	67	haploid
27155	67	haploid
25848	62	haploid
12027	62	haploid
98885	62	haploid
7968	63	haploid
29523	63	haploid
33009	43	haploid
56608	43	haploid
2891896	43	haploid
5169	67	haploid
39585	67	haploid
10189	67	haploid
47605	67	haploid
65169	57	haploid
34024	57	haploid
110535	57	haploid
44970	70	haploid
44986	51	haploid
17669	51	haploid
30714	51	haploid
80877	51	haploid
10458	67	haploid
51160	67	haploid
19442	67	haploid
46002	76	haploid
77761	76	haploid
100009	78	haploid
125383	78	haploid
33766	78	haploid
352655	57	haploid
533799	57	haploid
44454	70	haploid
76923	70	haploid
42042	70	haploid
82713	70	haploid
48990	70	haploid
26493	74	haploid
24553	74	haploid
229318	74	haploid
3990	74	haploid
832632	48	haploid
17084	48	haploid
315526	48	haploid
54712	48	haploid
41442	48	haploid
640888	48	haploid
31397	48	haploid
95940	60	haploid
25699	60	haploid
10118	71	haploid
40867	71	haploid
7560	71	haploid
42478	71	haploid
22880	71	haploid
7380	34	haploid
334030	34	haploid
46140	48	haploid
50964	48	haploid
2842044	48	haploid
493019	44	haploid
162179	44	haploid
160800	49	haploid
58884	49	haploid
91181	49	haploid
191187	49	haploid
10873	56	haploid
12040	49	haploid
43931	49	haploid
1018	49	haploid
32048	49	haploid
99825	57	haploid
37344	57	haploid
8387	57	haploid
19312	57	haploid
686	68	haploid
51881	68	haploid
6916	38	haploid
40293	38	haploid
22405	66	haploid
6645	66	haploid
13168	66	haploid
70636	66	haploid
59158	66	haploid
145333	66	haploid
34267	66	haploid
12728	66	haploid
175584	34	haploid
225004	34	haploid
12729	34	haploid
2929	41	haploid
135019	43	haploid
103777	43	haploid
220541	43	haploid
25839	43	haploid
24460	43	haploid
754007	33	haploid
524527	33	haploid
70300	33	haploid
40310	56	haploid
27649	56	haploid
11067	56	haploid
17878	74	haploid
45354	74	haploid
74543	74	haploid
12646	74	haploid
50097	74	haploid
32642	67	haploid
6680	67	haploid
35176	67	haploid
24434	67	haploid
90600	42	haploid
74209	42	haploid
42162	42	haploid
47275	40	haploid
12026	40	haploid
48207	40	haploid
49433	40	haploid
402288	40	haploid
33965	40	haploid
740603	40	haploid
446079	40	haploid
29654	40	haploid
76339	40	haploid
64958	40	haploid
28092	40	haploid
55783	57	haploid
50986	57	haploid
56532	57	haploid
25740	38	haploid
81928	38	haploid
419383	38	haploid
21031	64	haploid
31168	64	haploid
35244	64	haploid
2854902	64	haploid
10126	116	haploid
10895	116	haploid
4221	116	haploid
17863	116	haploid
8535	116	haploid
3553	35	haploid
25315	35	haploid
46217	35	haploid
132938	35	haploid
634571	35	haploid
134347	50	haploid
29473	50	haploid
28793	50	haploid
19423	50	haploid
20021	65	haploid
27133	65	haploid
7477	65	haploid
426545	44	haploid
102709	44	haploid
196143	44	haploid
754045	44	haploid
253746	44	haploid
49682	44	haploid
129718	44	haploid
13681	44	haploid
27294	44	haploid
13367	44	haploid
11005	58	haploid
2852	58	haploid
5994	58	haploid
44153	58	haploid
21571	58	haploid
42703	58	haploid
23620	58	haploid
46523	42	haploid
4360	62	haploid
46905	62	haploid
24625	62	haploid
73280	53	haploid
69681	53	haploid
33573	53	haploid
29720	53	haploid
39443	53	haploid
143672	53	haploid
39753	55	haploid
51000	54	haploid
46741	54	haploid
39753	54	haploid
61067	54	haploid
21869	96	haploid
83926	96	haploid
92146	95	haploid
13281	95	haploid
10190	111	haploid
61231	35	haploid
135687	35	haploid
961938	35	haploid
1032064	35	haploid
29098	35	haploid
2418	35	haploid
712703	35	haploid
896226	35	haploid
177707	35	haploid
51640	35	haploid
172560	35	haploid
44458	35	haploid
30862	35	haploid
32766	35	haploid
44963	35	haploid
32074	35	haploid
486811	35	haploid
107086	35	haploid
61471	35	haploid
283568	35	haploid
102510	35	haploid
229479	57	haploid
2645839	57	haploid
32276	57	haploid
56746	57	haploid
70448	57	haploid
19210	48	haploid
82911	48	haploid
58261	48	haploid
12883	48	haploid
25285	48	haploid
96412	48	haploid
77082	48	haploid
167065	48	haploid
4215	48	haploid
17863	48	haploid
80139	48	haploid
32992	48	haploid
73161	53	haploid
43544	53	haploid
52204	53	haploid
47350	63	haploid
813	63	haploid
14425	41	haploid
75209	41	haploid
13566	41	haploid
28222	53	haploid
59651	53	haploid
38410	53	haploid
80253	53	haploid
18063	57	haploid
132473	57	haploid
2341802	57	haploid
60869	31	haploid
27397	31	haploid
47518	31	haploid
472414	31	haploid
30481	48	haploid
126526	48	haploid
375092	48	haploid
26582	48	haploid
84689	48	haploid
56735	48	haploid
36357	48	haploid
171625	48	haploid
58684	48	haploid
23121	48	haploid
57711	50	haploid
19279	50	haploid
14248	50	haploid
14432	50	haploid
56215	49	haploid
44630	49	haploid
57178	49	haploid
55002	46	haploid
110560	46	haploid
127567	46	haploid
214992	46	haploid
126	59	haploid
55044	59	haploid
4882	59	haploid
91479	51	haploid
63302	51	haploid
21950	51	haploid
87657	51	haploid
23246	44	haploid
36786	44	haploid
103685	45	haploid
60882	45	haploid
39321	45	haploid
71065	45	haploid
75254	45	haploid
18585	45	haploid
77841	49	haploid
15156	50	haploid
29533	50	haploid
54546	50	haploid
49612	50	haploid
57286	50	haploid
29848	50	haploid
480555	50	haploid
162810	43	haploid
178335	43	haploid
51637	43	haploid
68913	43	haploid
39135	38	haploid
14678	44	haploid
47594	44	haploid
19921	41	haploid
110720	45	haploid
31510	45	haploid
22228	45	haploid
39468	45	haploid
100669	45	haploid
60057	45	haploid
37143	39	haploid
8803	39	haploid
180504	39	haploid
40279	39	haploid
3694	51	haploid
23725	51	haploid
27573	51	haploid
33659	51	haploid
7627	36	haploid
142478	36	haploid
73224	45	haploid
1444	45	haploid
54553	45	haploid
95541	45	haploid
104878	45	haploid
12692	45	haploid
125390	33	haploid
130839	33	haploid
38678	33	haploid
41479	96	haploid
57154	96	haploid
27732	96	haploid
2735	96	haploid
4885	96	haploid
43036	96	haploid
47223	96	haploid
10372	96	haploid
15657	96	haploid
30004	96	haploid
32543	96	haploid
72112	53	haploid
21600	53	haploid
44431	53	haploid
107012	53	haploid
19991	53	haploid
26	64	haploid
10338	64	haploid
41156	64	haploid
24652	64	haploid
17499	64	haploid
33763	30	haploid
55377	30	haploid
61241	38	haploid
7610	38	haploid
74551	38	haploid
19262	38	haploid
55465	40	haploid
21563	40	haploid
33993	40	haploid
71625	35	haploid
82081	34	haploid
19739	34	haploid
111105	34	haploid
92139	34	haploid
20753	34	haploid
1907	48	haploid
35564	48	haploid
2888	48	haploid
53379	48	haploid
36024	48	haploid
20203	48	haploid
3001	48	haploid
2394199	48	haploid
1884623	58	haploid
114096	58	haploid
52659	58	haploid
12900	58	haploid
58925	58	haploid
15659	58	haploid
80214	48	haploid
28604	48	haploid
67797	53	haploid
16599	53	haploid
22686	53	haploid
6518	53	haploid
20991	53	haploid
37479	53	haploid
31224	53	haploid
51236	53	haploid
78933	53	haploid
45174	53	haploid
140079	36	haploid
14998	36	haploid
109847	36	haploid
22199	36	haploid
43400	38	haploid
101148	38	haploid
38662	31	haploid
54481	31	haploid
101768	31	haploid
68099	31	haploid
400	31	haploid
33367	32	haploid
44911	32	haploid
50187	32	haploid
26212	32	haploid
31937	32	haploid
62941	35	haploid
105350	35	haploid
52609	49	haploid
1604	49	haploid
24588	49	haploid
90023	49	haploid
62577	49	haploid
39981	49	haploid
51632	49	haploid
11915	41	haploid
63221	41	haploid
59009	41	haploid
25809	41	haploid
65396	41	haploid
14847	80	haploid
172166	43	haploid
2310	43	haploid
22739	43	haploid
16628	43	haploid
96070	43	haploid
53759	43	haploid
151825	35	haploid
56437	35	haploid
58266	35	haploid
106343	35	haploid
2249	35	haploid
47354	35	haploid
77940	36	haploid
8470	36	haploid
24280	36	haploid
65595	36	haploid
10827	57	haploid
6019	57	haploid
9389	57	haploid
21987	50	haploid
41260	50	haploid
4855	50	haploid
34993	50	haploid
47918	50	haploid
67945	50	haploid
23035	50	haploid
26774	50	haploid
34269	109	haploid
27599	109	haploid
23239	109	haploid
215	109	haploid
2910	109	haploid
3967	109	haploid
38880	109	haploid
2842045	109	haploid
31601	109	haploid
22450	109	haploid
11065	109	haploid
21222	64	haploid
2697	64	haploid
37475	64	haploid
72628	64	haploid
50793	64	haploid
17726	64	haploid
87361	36	haploid
36483	46	haploid
15600	46	haploid
44812	46	haploid
33314	46	haploid
7011	46	haploid
14857	46	haploid
305303	46	haploid
12255	150	haploid
23573	150	haploid
17117	150	haploid
22387	150	haploid
7713	150	haploid
108005	55	haploid
27161	55	haploid
53713	55	haploid
17503	44	haploid
12052	153	haploid
20914	153	haploid
47743	153	haploid
26695	48	haploid
2900	48	haploid
14654	52	haploid
27686	32	haploid
17504	32	haploid
15359	32	haploid
59187	32	haploid
107608	31	haploid
12709	31	haploid
28866	31	haploid
19436	31	haploid
30285	31	haploid
78982	31	haploid
28391	32	haploid
25828	32	haploid
10331	32	haploid
23718	32	haploid
13050	32	haploid
74928	32	haploid
19021	40	haploid
