Date	Library	Reads	Duplication_rate	Coverage	Background	Reads_per_Mb	Percent_WC	Mode_GC	Mode_insert_size	Quality_AS
18-01-2021	blm-1-single-f7-r7-c2_S142_	36714	0.139347	0.000747346	0.032664942	5	0.083333333	0.43	149	NA
18-01-2021	blm-1-single-f7-r7-c3_S143_	326844	0.165339	0.006622038	0.080779108	44	0.138888889	0.38	153	NA
18-01-2021	blm-1-single-f7-r7-c5_S145_	193016	0.233701	0.003580675	0.106008584	23	0.137931034	0.41	153	NA
18-01-2021	blm-1-single-f7-r7-c6_S146_	537730	0.252718	0.009731373	0.050458045	65	0.224137931	0.4	149	NA
18-01-2021	blm-recq5-1-single-f13-r1-c1_S393_	1556632	0.118445	0.033437955	0.011262949	232	0.350515464	0.41	149	NA
18-01-2021	blm-recq5-1-single-f13-r1-c2_S394_	1535842	0.131127	0.032515695	0.011037593	221	0.206349206	0.39	148	NA
18-01-2021	blm-recq5-1-single-f13-r1-c4_S396_	19376	0.139967	0.000383571	0.122167488	2	0.076923077	0.5	68	NA
18-01-2021	blm-recq5-1-single-f13-r1-c5_S397_	8904	0.113657	0.000178838	0	1	0.086956522	0.34	148	NA
18-01-2021	blm-recq5-1-single-f13-r1-c6_S398_	9184	0.148955	0.00017863	0	1	0.130434783	0.35	147	NA
18-01-2021	blm-recq5-1-single-f13-r1-c7_S399_	22924	0.149799	0.000453402	0.107248278	3	0.111111111	0.51	68	NA
18-01-2021	blm-recq5-1-single-f13-r2-c1_S400_	11264	0.128906	0.000224213	0.112068966	1	0.086956522	0.5	72	NA
18-01-2021	blm-recq5-1-single-f13-r2-c2_S401_	10632	0.078066	0.000225919	0.193023256	1	0.12	0.47	66	NA
18-01-2021	blm-recq5-1-single-f13-r2-c3_S402_	19404	0.125953	0.000387031	0.174953959	2	0.142857143	0.5	71	NA
18-01-2021	blm-recq5-1-single-f13-r2-c4_S403_	19340	0.125853	0.000384355	0.139088729	2	0.192307692	0.52	67	NA
18-01-2021	blm-recq5-1-single-f13-r2-c5_S404_	10688	0.14521	0.000207615	0	1	0.086956522	0.36	147	NA
18-01-2021	blm-recq5-1-single-f13-r2-c6_S405_	16614	0.139401	0.00032564	0.29468599	2	0.25	0.37	69	NA
18-01-2021	blm-recq5-1-single-f13-r2-c7_S406_	16004	0.111597	0.000324337	0.190243902	2	0.153846154	0.53	91	NA
18-01-2021	blm-recq5-1-single-f13-r3-c1_S407_	545266	0.070791	0.012326604	0.019241189	96	0.169811321	0.39	148	NA
18-01-2021	blm-recq5-1-single-f13-r3-c2_S408_	11630	0.109888	0.000232326	0.069767442	1	0.130434783	0.32	65	NA
18-01-2021	blm-recq5-1-single-f13-r3-c4_S410_	15380	0.108453	0.000310345	0.249134948	2	0.04	0.33	89	NA
18-01-2021	blm-recq5-1-single-f13-r3-c5_S411_	28564	0.164613	0.000554766	0.16367713	3	0.148148148	0.49	71	NA
18-01-2021	blm-recq5-1-single-f13-r3-c6_S412_	8090	0.087763	0.00016032	0	1	0.52173913	0.36	54	NA
18-01-2021	blm-recq5-1-single-f13-r3-c7_S413_	12586	0.099476	0.00025483	0.139130435	1	0.24	0.52	66	NA
18-01-2021	blm-recq5-1-single-f13-r4-c1_S414_	12862	0.100917	0.000258515	0.127956989	1	0.166666667	0.54	68	NA
18-01-2021	blm-recq5-1-single-f13-r4-c2_S415_	16588	0.115867	0.000329973	0.313253012	2	0.083333333	0.52	70	NA
18-01-2021	blm-recq5-1-single-f13-r4-c3_S416_	17498	0.103669	0.00035645	0.108007449	2	0.192307692	0.53	69	NA
18-01-2021	blm-recq5-1-single-f13-r4-c4_S417_	30966	0.166764	0.000601323	0.114496768	4	0.142857143	0.51	72	NA
18-01-2021	blm-recq5-1-single-f13-r4-c5_S418_	12180	0.149754	0.000234784	0.262820513	1	0.208333333	0.37	147	NA
18-01-2021	blm-recq5-1-single-f13-r4-c6_S419_	14178	0.110312	0.000282663	0	2	0.125	0.32	65	NA
18-01-2021	blm-recq5-1-single-f13-r4-c7_S420_	15158	0.091701	0.000313788	0.15716753	2	0.076923077	0.52	72	NA
18-01-2021	blm-recq5-1-single-f13-r5-c2_S422_	14588	0.081026	0.000307068	0.243243243	2	0.185185185	0.5	71	NA
18-01-2021	blm-recq5-1-single-f13-r5-c3_S423_	26614	0.166829	0.000513742	0	3	0.192307692	0.33	69	NA
18-01-2021	blm-recq5-1-single-f13-r5-c4_S424_	28312	0.169327	0.000548071	0.201451906	3	0.107142857	0.5	69	NA
18-01-2021	blm-recq5-1-single-f13-r5-c5_S425_	21640	0.138909	0.000426936	0.170245399	3	0.148148148	0.56	68	NA
18-01-2021	blm-recq5-1-single-f13-r5-c6_S426_	5626	0.084607	0.000116956	0	1	0.043478261	0.32	70	NA
18-01-2021	blm-recq5-1-single-f13-r5-c7_S427_	18896	0.13442	0.000373219	0.107954545	2	0.208333333	0.54	70	NA
18-01-2021	blm-recq5-1-single-f13-r6-c1_S428_	21448	0.144163	0.00042048	0.177257525	2	0.285714286	0.35	68	NA
18-01-2021	blm-recq5-1-single-f13-r6-c2_S429_	33164	0.154324	0.000644084	0.117860381	4	0.08	0.51	69	NA
18-01-2021	blm-recq5-1-single-f13-r6-c3_S430_	18342	0.171955	0.000347833	0.156701031	2	0.185185185	0.32	69	NA
18-01-2021	blm-recq5-1-single-f13-r6-c4_S431_	13582	0.101458	0.000276181	0.229166667	1	0.083333333	0.55	69	NA
18-01-2021	blm-recq5-1-single-f13-r6-c5_S432_	17888	0.122652	0.000359068	0.220720721	2	0.178571429	0.32	68	NA
18-01-2021	blm-recq5-1-single-f13-r6-c6_S433_	5782	0.067451	0.000123548	0	1	0.043478261	0.34	65	NA
18-01-2021	blm-recq5-1-single-f13-r6-c7_S434_	16502	0.138407	0.00032197	0.164524422	2	0.2	0.34	64	NA
18-01-2021	blm-recq5-1-single-f13-r7-c1_S435_	1612954	0.123937	0.034431827	0.010159356	233	0.229508197	0.4	149	NA
18-01-2021	blm-recq5-1-single-f13-r7-c2_S436_	32220	0.150279	0.000633658	0.100945307	4	0.192307692	0.51	90	NA
18-01-2021	blm-recq5-1-single-f13-r7-c3_S437_	17372	0.104306	0.000346892	0.269230769	2	0.52	0.33	60	NA
18-01-2021	blm-recq5-1-single-f13-r7-c4_S438_	1127216	0.117685	0.024195717	0.013346351	159	0.107692308	0.48	150	NA
18-01-2021	blm-recq5-1-single-f13-r7-c5_S439_	8182	0.153508	0.000157131	0	1	0.173913043	0.33	147	NA
18-01-2021	blm-recq5-1-single-f13-r7-c6_S440_	14382	0.166458	0.000274621	0	2	0.083333333	0.35	149	NA
18-01-2021	blm-recq5-1-single-f14-r1-c1_S442_	1126954	0.114583	0.024329669	0.008816864	169	0.20754717	0.41	149	NA
18-01-2021	blm-recq5-1-single-f14-r1-c2_S443_	924856	0.125537	0.01971131	0.013457365	157	0.103448276	0.4	149	NA
18-01-2021	blm-recq5-1-single-f14-r1-c3_S444_	1033960	0.105608	0.022547156	0.035550353	152	0.166666667	0.41	148	NA
18-01-2021	blm-recq5-1-single-f14-r1-c4_S445_	1117198	0.121108	0.023920188	0.01211384	165	0.234375	0.41	148	NA
18-01-2021	blm-recq5-1-single-f14-r1-c5_S446_	671990	0.113219	0.014513761	0.013418226	112	0.1	0.42	149	NA
18-01-2021	blm-recq5-1-single-f14-r1-c7_S448_	1007618	0.119589	0.021614061	0.01440155	156	0.095890411	0.41	148	NA
18-01-2021	blm-recq5-1-single-f14-r2-c1_S449_	799094	0.087987	0.017732788	0.071384827	123	0.289855072	0.48	148	NA
18-01-2021	blm-recq5-1-single-f14-r2-c3_S451_	11122	0.060421	0.000242805	0	1	0.333333333	0.51	69	NA
18-01-2021	blm-recq5-1-single-f14-r2-c4_S452_	676298	0.106072	0.014739867	0.011165643	117	0.096153846	0.4	150	NA
18-01-2021	blm-recq5-1-single-f14-r2-c5_S453_	9562	0.096005	0.000199609	0	1	0.217391304	0.35	71	NA
18-01-2021	blm-recq5-1-single-f14-r2-c6_S454_	1159444	0.116314	0.024971945	0.042332747	171	0.2	0.41	148	NA
18-01-2021	blm-recq5-1-single-f14-r2-c7_S455_	7810	0.081178	0.000163903	0.113043478	1	0.043478261	0.49	71	NA
18-01-2021	blm-recq5-1-single-f14-r3-c1_S456_	405456	0.066814	0.009216694	0.014476271	72	0.098039216	0.48	148	NA
18-01-2021	blm-recq5-1-single-f14-r3-c2_S457_	664050	0.071227	0.015013582	0.06976894	95	0.240740741	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r3-c3_S458_	73336	0.023699	0.001744031	0.018718679	12	0.2	0.41	149	NA
18-01-2021	blm-recq5-1-single-f14-r3-c4_S459_	460430	0.059653	0.010542714	0.012724456	71	0.102564103	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r3-c5_S460_	664982	0.101786	0.014544949	0.019018883	116	0.210526316	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r3-c6_S461_	1073718	0.100162	0.023546272	0.072384599	161	0.192982456	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r3-c7_S462_	599148	0.071101	0.013556108	0.00957329	100	0.095238095	0.42	148	NA
18-01-2021	blm-recq5-1-single-f14-r4-c1_S463_	9050	0.067845	0.00019282	0	1	0	0.33	150	NA
18-01-2021	blm-recq5-1-single-f14-r4-c2_S464_	5196	0.062741	0.000110528	0	0	0.173913043	0.34	147	NA
18-01-2021	blm-recq5-1-single-f14-r4-c3_S465_	7544	0.069459	0.000160559	0	1	0.130434783	0.34	87	NA
18-01-2021	blm-recq5-1-single-f14-r4-c4_S466_	1326532	0.12018	0.028461426	0.016762991	192	0.179104478	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r4-c5_S467_	907066	0.104784	0.019793354	0.035126164	158	0.080645161	0.4	149	NA
18-01-2021	blm-recq5-1-single-f14-r4-c6_S468_	785920	0.083846	0.017530446	0.012361758	122	0.186440678	0.4	147	NA
18-01-2021	blm-recq5-1-single-f14-r4-c7_S469_	506074	0.062098	0.011566207	0.011851913	78	0.152173913	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r5-c1_S470_	13656	0.012156	0.000328818	0.038906414	2	0	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r5-c2_S471_	6944	0.060484	0.000149001	0	1	0.130434783	0.54	68	NA
18-01-2021	blm-recq5-1-single-f14-r5-c3_S472_	1246584	0.132729	0.026362663	0.010657332	200	0.220338983	0.42	148	NA
18-01-2021	blm-recq5-1-single-f14-r5-c4_S473_	15434	0.109628	0.00032187	0	2	0.130434783	0.53	69	NA
18-01-2021	blm-recq5-1-single-f14-r5-c5_S474_	11530	0.084649	0.000243625	0.101809955	1	0.208333333	0.5	68	NA
18-01-2021	blm-recq5-1-single-f14-r5-c6_S475_	335194	0.049643	0.007761516	0.009571915	53	0.136363636	0.4	149	NA
18-01-2021	blm-recq5-1-single-f14-r6-c1_S477_	1032688	0.098088	0.022689539	0.014805517	153	0.145833333	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r6-c2_S478_	11044	0.106121	0.00022882	0.101960784	1	0.173913043	0.32	68	NA
18-01-2021	blm-recq5-1-single-f14-r6-c3_S479_	1230980	0.124463	0.026277462	0.012978168	183	0.246153846	0.42	148	NA
18-01-2021	blm-recq5-1-single-f14-r6-c4_S480_	428054	0.05774	0.009825023	0.01518502	71	0.103448276	0.39	150	NA
18-01-2021	blm-recq5-1-single-f14-r6-c5_S481_	866082	0.086299	0.019291504	0.008318104	139	0.088235294	0.39	149	NA
18-01-2021	blm-recq5-1-single-f14-r6-c6_S482_	266242	0.043765	0.006208061	0.015467046	44	0.166666667	0.39	149	NA
18-01-2021	blm-recq5-1-single-f14-r6-c7_S483_	1090044	0.110153	0.023643733	0.009802441	163	0.184615385	0.42	148	NA
18-01-2021	blm-recq5-1-single-f14-r7-c1_S484_	1317256	0.118408	0.028308948	0.013598233	195	0.2	0.41	148	NA
18-01-2021	blm-recq5-1-single-f14-r7-c2_S485_	953882	0.107485	0.020761201	0.022799885	162	0.125	0.41	148	NA
18-01-2021	blm-recq5-1-single-f14-r7-c3_S486_	669752	0.072161	0.015128213	0.014064414	103	0.156862745	0.41	148	NA
18-01-2021	blm-recq5-1-single-f14-r7-c4_S487_	1458954	0.124693	0.031152299	0.008354562	211	0.169811321	0.4	148	NA
18-01-2021	blm-recq5-1-single-f14-r7-c5_S488_	11178	0.110574	0.000230139	0.171641791	1	0.12	0.51	72	NA
18-01-2021	blm-recq5-1-single-f14-r7-c6_S489_	1198738	0.116883	0.025813557	0.009747052	189	0.2	0.42	148	NA
18-01-2021	blm-recq5-1-single-f15-r1-c1_S491_	808604	0.092945	0.017882474	0.011592559	120	0.224489796	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r1-c3_S493_	561212	0.075255	0.012625402	0.019972567	85	0.173076923	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r1-c4_S494_	941204	0.092161	0.020812862	0.114099666	131	0.230769231	0.47	148	NA
18-01-2021	blm-recq5-1-single-f15-r1-c5_S495_	574848	0.080961	0.012868452	0.012300888	101	0.211538462	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r1-c6_S496_	781188	0.0825	0.017457682	0.013366189	115	0.188679245	0.41	147	NA
18-01-2021	blm-recq5-1-single-f15-r1-c7_S497_	614244	0.104971	0.013404039	0.019684933	107	0.109090909	0.41	148	NA
18-01-2021	blm-recq5-1-single-f15-r2-c1_S498_	613020	0.079394	0.013726118	0.014852622	107	0.113636364	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r2-c2_S499_	288802	0.041973	0.006726266	0.02153048	45	0.071428571	0.39	148	NA
18-01-2021	blm-recq5-1-single-f15-r2-c3_S500_	626134	0.056828	0.014343211	0.172775484	87	0.261904762	0.48	148	NA
18-01-2021	blm-recq5-1-single-f15-r2-c4_S501_	8812	0.074671	0.000188552	0.100671141	1	0.217391304	0.55	93	NA
18-01-2021	blm-recq5-1-single-f15-r2-c6_S503_	953042	0.102186	0.020858361	0.17208413	121	0.342857143	0.48	149	NA
18-01-2021	blm-recq5-1-single-f15-r2-c7_S504_	571830	0.070822	0.012950565	0.010647051	101	0.088888889	0.4	150	NA
18-01-2021	blm-recq5-1-single-f15-r3-c1_S505_	228114	0.036377	0.005349596	0.113116982	34	0.216216216	0.41	147	NA
18-01-2021	blm-recq5-1-single-f15-r3-c2_S506_	431496	0.058573	0.00989051	0.01473949	71	0.12195122	0.41	148	NA
18-01-2021	blm-recq5-1-single-f15-r3-c6_S510_	788466	0.076168	0.017767922	0.00856671	120	0.175438596	0.4	149	NA
18-01-2021	blm-recq5-1-single-f15-r4-c1_S512_	465216	0.061227	0.010627871	0.011132075	73	0.163265306	0.4	149	NA
18-01-2021	blm-recq5-1-single-f15-r4-c2_S513_	370594	0.047297	0.008590114	0.071192243	57	0.26	0.39	148	NA
18-01-2021	blm-recq5-1-single-f15-r4-c3_S514_	396840	0.054692	0.009131392	0.011992492	71	0.138888889	0.4	150	NA
18-01-2021	blm-recq5-1-single-f15-r4-c4_S515_	890938	0.093668	0.019683755	0.01098361	145	0.230769231	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r4-c5_S516_	743192	0.080832	0.016652246	0.010221119	123	0.183673469	0.41	148	NA
18-01-2021	blm-recq5-1-single-f15-r4-c6_S517_	554600	0.065045	0.012632241	0.009234361	94	0.119047619	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r5-c1_S519_	17166	0.015845	0.000411952	0.028856826	2	0.08	0.39	148	NA
18-01-2021	blm-recq5-1-single-f15-r5-c2_S520_	332196	0.042222	0.007745368	0.010813588	52	0.106382979	0.4	150	NA
18-01-2021	blm-recq5-1-single-f15-r5-c3_S521_	1155420	0.102437	0.025280446	0.143271576	150	0.372093023	0.41	148	NA
18-01-2021	blm-recq5-1-single-f15-r5-c4_S522_	1016892	0.099354	0.022339855	0.009658771	156	0.14	0.4	149	NA
18-01-2021	blm-recq5-1-single-f15-r5-c5_S523_	612730	0.071405	0.013863582	0.009150932	99	0.169811321	0.42	148	NA
18-01-2021	blm-recq5-1-single-f15-r5-c6_S524_	5672	0.043724	0.000125913	0.082644628	1	0.130434783	0.51	88	NA
18-01-2021	blm-recq5-1-single-f15-r6-c1_S526_	718216	0.074329	0.016197007	0.011971765	109	0.2	0.39	148	NA
18-01-2021	blm-recq5-1-single-f15-r6-c2_S527_	776846	0.08783	0.017281048	0.011255236	128	0.15	0.41	148	NA
18-01-2021	blm-recq5-1-single-f15-r6-c3_S528_	979098	0.091133	0.021708284	0.010290028	144	0.15625	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r6-c4_S529_	307256	0.042766	0.007153261	0.012750683	48	0.128205128	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r6-c5_S530_	579130	0.064839	0.013191589	0.029456349	87	0.173913043	0.4	148	NA
18-01-2021	blm-recq5-1-single-f15-r6-c6_S531_	162224	0.033374	0.003822457	0.018828561	25	0.125	0.41	148	NA
18-01-2021	blm-recq5-1-single-f15-r6-c7_S532_	719156	0.089241	0.015970008	0.011324284	126	0.063829787	0.4	149	NA
18-01-2021	blm-recq5-1-single-f15-r7-c1_S533_	981274	0.070241	0.022250638	0.007998823	151	0.176470588	0.43	149	NA
18-01-2021	blm-recq5-1-single-f15-r7-c2_S534_	702930	0.073817	0.015871417	0.085193042	102	0.19047619	0.41	148	NA
18-01-2021	blm-recq5-1-single-f15-r7-c3_S535_	426680	0.058503	0.009790067	0.167163122	60	0.162162162	0.49	148	NA
18-01-2021	blm-recq5-1-single-f15-r7-c5_S537_	555696	0.078205	0.01248919	0.011240658	88	0.119047619	0.43	149	NA
18-01-2021	blm-recq5-1-single-f15-r7-c6_S538_	823310	0.085423	0.01836468	0.008380907	124	0.189655172	0.48	148	NA
18-01-2021	blm-recq5-2-single-f12-r1-c1_S344_	1776748	0.161513	0.036313566	0.017539147	248	0.229508197	0.39	152	NA
18-01-2021	blm-recq5-2-single-f12-r1-c2_S345_	451210	0.181906	0.008967549	0.059691193	62	0.125	0.41	150	NA
18-01-2021	blm-recq5-2-single-f12-r1-c3_S346_	1223464	0.154149	0.025201071	0.011416021	171	0.166666667	0.4	150	NA
18-01-2021	blm-recq5-2-single-f12-r1-c4_S347_	64446	0.169537	0.0012462	0.09471954	7	0.083333333	0.5	92	NA
18-01-2021	blm-recq5-2-single-f12-r1-c5_S348_	32186	0.142857	0.000637006	0.084953704	4	0.125	0.5	92	NA
18-01-2021	blm-recq5-2-single-f12-r1-c6_S349_	1261220	0.172609	0.025422374	0.012176321	193	0.0625	0.4	152	NA
18-01-2021	blm-recq5-2-single-f12-r2-c1_S351_	63046	0.174095	0.001213452	0.066813621	8	0.037037037	0.5	92	NA
18-01-2021	blm-recq5-2-single-f12-r2-c2_S352_	48560	0.106796	0.001014036	0.090452261	6	0.16	0.49	93	NA
18-01-2021	blm-recq5-2-single-f12-r2-c3_S353_	1186202	0.155921	0.024354047	0.01432608	165	0.196428571	0.38	150	NA
18-01-2021	blm-recq5-2-single-f12-r2-c4_S354_	1264428	0.127996	0.026837428	0.010356702	182	0.258064516	0.39	149	NA
18-01-2021	blm-recq5-2-single-f12-r2-c6_S356_	82892	0.193891	0.00156893	0.046217009	10	0.16	0.5	93	NA
18-01-2021	blm-recq5-2-single-f12-r2-c7_S357_	963494	0.096231	0.021186041	0.010598156	144	0.103448276	0.39	150	NA
18-01-2021	blm-recq5-2-single-f12-r3-c1_S358_	312670	0.067407	0.007081318	0.088728899	52	0.15	0.39	152	NA
18-01-2021	blm-recq5-2-single-f12-r3-c2_S359_	930908	0.091498	0.020569742	0.011183763	139	0.178571429	0.39	151	NA
18-01-2021	blm-recq5-2-single-f12-r3-c5_S362_	99432	0.191468	0.001897104	0.043954481	12	0.071428571	0.49	91	NA
18-01-2021	blm-recq5-2-single-f12-r3-c7_S364_	47700	0.131447	0.000961134	0.079260238	6	0.25	0.49	91	NA
18-01-2021	blm-recq5-2-single-f12-r4-c2_S366_	599964	0.10454	0.01305236	0.015360136	97	0.111111111	0.39	150	NA
18-01-2021	blm-recq5-2-single-f12-r4-c4_S368_	2100814	0.17037	0.04243328	0.00889782	288	0.225806452	0.39	150	NA
18-01-2021	blm-recq5-2-single-f12-r4-c5_S369_	71332	0.180424	0.001374663	0.087793048	8	0.12	0.51	148	NA
18-01-2021	blm-recq5-2-single-f12-r4-c6_S370_	60906	0.163071	0.001183554	0.072911806	7	0.24	0.51	90	NA
18-01-2021	blm-recq5-2-single-f12-r4-c7_S371_	795014	0.105837	0.017309616	0.016782483	140	0.164179104	0.46	152	NA
18-01-2021	blm-recq5-2-single-f12-r5-c2_S373_	63512	0.123977	0.001306997	0.054518736	8	0.206896552	0.5	92	NA
18-01-2021	blm-recq5-2-single-f12-r5-c3_S374_	25836	0.189039	0.000468356	0.142857143	3	0.16	0.51	60	NA
18-01-2021	blm-recq5-2-single-f12-r5-c4_S375_	19386	0.183431	0.000354636	0.304347826	2	0.08	0.36	56	NA
18-01-2021	blm-recq5-2-single-f12-r5-c5_S376_	75890	0.166583	0.001477491	0.066444532	9	0.111111111	0.5	94	NA
18-01-2021	blm-recq5-2-single-f12-r5-c7_S378_	48020	0.166306	0.000920243	0.094414894	6	0.321428571	0.51	92	NA
18-01-2021	blm-recq5-2-single-f12-r6-c1_S379_	82358	0.180335	0.001593886	0.060028756	10	0.193548387	0.5	92	NA
18-01-2021	blm-recq5-2-single-f12-r6-c2_S380_	34828	0.190996	0.000634958	0.099344978	4	0	0.52	68	NA
18-01-2021	blm-recq5-2-single-f12-r6-c3_S381_	47766	0.186744	0.000890947	0.23556582	5	0.357142857	0.52	68	NA
18-01-2021	blm-recq5-2-single-f12-r6-c4_S382_	48802	0.127454	0.000993309	0.064844904	6	0.25	0.49	93	NA
18-01-2021	blm-recq5-2-single-f12-r6-c6_S384_	9848	0.059911	0.000212462	0.11525974	1	0.083333333	0.5	68	NA
18-01-2021	blm-recq5-2-single-f12-r6-c7_S385_	28932	0.173026	0.000534102	0.5	3	0.12	0.56	64	NA
18-01-2021	blm-recq5-2-single-f12-r7-c1_S386_	15322	0.229343	0.000270074	0.337837838	1	0.222222222	0.38	148	NA
18-01-2021	blm-recq5-2-single-f12-r7-c2_S387_	100854	0.168521	0.001982813	0.042860365	13	0.148148148	0.48	92	NA
18-01-2021	blm-recq5-2-single-f12-r7-c3_S388_	48450	0.142951	0.0009783	0.060504903	6	0.208333333	0.49	93	NA
18-01-2021	blm-recq5-2-single-f12-r7-c5_S390_	104114	0.172081	0.002026488	0.108136993	13	0.2	0.49	92	NA
18-01-2021	blm-recq5-2-single-f16-r1-c1_S540_	314742	0.038126	0.0073665	0.039744387	49	0.162162162	0.38	151	NA
18-01-2021	blm-recq5-2-single-f16-r1-c2_S541_	449680	0.051232	0.010392961	0.00926221	71	0.159090909	0.4	150	NA
18-01-2021	blm-recq5-2-single-f16-r1-c3_S542_	341140	0.041262	0.007960499	0.0307316	56	0.013157895	0.41	149	NA
18-01-2021	blm-recq5-2-single-f16-r1-c4_S543_	432564	0.049232	0.010012072	0.011192518	68	0.214285714	0.39	150	NA
18-01-2021	blm-recq5-2-single-f16-r1-c5_S544_	350770	0.042689	0.008163191	0.010744648	58	0.135135135	0.41	151	NA
18-01-2021	blm-recq5-2-single-f16-r1-c6_S545_	432312	0.049039	0.010009208	0.009581442	70	0.181818182	0.39	150	NA
18-01-2021	blm-recq5-2-single-f16-r1-c7_S546_	445032	0.053983	0.010256323	0.013276899	73	0.14	0.4	149	NA
18-01-2021	blm-recq5-2-single-f16-r2-c1_S547_	344392	0.042388	0.008014878	0.013429834	58	0.146341463	0.41	150	NA
18-01-2021	blm-recq5-2-single-f16-r2-c4_S550_	267844	0.032773	0.006273491	0.016663623	41	0.166666667	0.42	148	NA
18-01-2021	blm-recq5-2-single-f16-r2-c6_S552_	456122	0.050237	0.010553753	0.009302268	71	0.2	0.39	151	NA
18-01-2021	blm-recq5-2-single-f16-r2-c7_S553_	276078	0.036598	0.006473505	0.011831664	43	0.12195122	0.39	150	NA
18-01-2021	blm-recq5-2-single-f16-r3-c1_S554_	173196	0.026421	0.004095752	0.014446778	27	0.0625	0.39	151	NA
18-01-2021	blm-recq5-2-single-f16-r3-c2_S555_	235980	0.034944	0.005536614	0.015200869	41	0.046511628	0.4	153	NA
18-01-2021	blm-recq5-2-single-f16-r3-c3_S556_	46276	0.0188	0.001102536	0.020819342	7	0.115384615	0.47	148	NA
18-01-2021	blm-recq5-2-single-f16-r3-c4_S557_	12346	0.043739	0.000273021	0.079007809	2	0.086956522	0.49	94	NA
18-01-2021	blm-recq5-2-single-f16-r3-c5_S558_	438034	0.0489	0.010147032	0.011056726	68	0.125	0.4	152	NA
18-01-2021	blm-recq5-2-single-f16-r3-c6_S559_	359378	0.045812	0.00835048	0.009537772	58	0.076923077	0.4	151	NA
18-01-2021	blm-recq5-2-single-f16-r3-c7_S560_	215554	0.042124	0.005024222	0.023402554	38	0.113207547	0.4	152	NA
18-01-2021	blm-recq5-2-single-f16-r4-c1_S561_	226298	0.030738	0.005329606	0.01118419	36	0.032258065	0.4	149	NA
18-01-2021	blm-recq5-2-single-f16-r4-c2_S562_	204950	0.029071	0.0048341	0.012878449	32	0.057142857	0.39	150	NA
18-01-2021	blm-recq5-2-single-f16-r4-c3_S563_	216020	0.032497	0.005082493	0.02212664	36	0.053571429	0.39	151	NA
18-01-2021	blm-recq5-2-single-f16-r4-c4_S564_	437882	0.050087	0.010124513	0.0139083	71	0.123076923	0.39	150	NA
18-01-2021	blm-recq5-2-single-f16-r4-c6_S566_	270494	0.036762	0.006345803	0.008132864	43	0.135135135	0.38	150	NA
18-01-2021	blm-recq5-2-single-f16-r4-c7_S567_	238416	0.038403	0.005583552	0.013509672	41	0.162162162	0.41	151	NA
18-01-2021	blm-recq5-2-single-f16-r5-c1_S568_	12844	0.016039	0.00030804	0.021452145	2	0.083333333	0.37	149	NA
18-01-2021	blm-recq5-2-single-f16-r5-c4_S571_	514226	0.05932	0.011781235	0.057850915	81	0.153846154	0.4	150	NA
18-01-2021	blm-recq5-2-single-f16-r5-c5_S572_	304710	0.035673	0.007125316	0.016401726	45	0.138888889	0.4	147	NA
18-01-2021	blm-recq5-2-single-f16-r5-c6_S573_	152628	0.026994	0.003613537	0.01122027	25	0.1	0.39	151	NA
18-01-2021	blm-recq5-2-single-f16-r5-c7_S574_	272688	0.038036	0.006385106	0.00864342	44	0.151515152	0.39	151	NA
18-01-2021	blm-recq5-2-single-f16-r6-c2_S576_	451088	0.050828	0.01043023	0.101930036	64	0.233333333	0.4	150	NA
18-01-2021	blm-recq5-2-single-f16-r6-c3_S577_	444022	0.05211	0.010256421	0.014050092	72	0.033333333	0.39	151	NA
18-01-2021	blm-recq5-2-single-f16-r6-c5_S579_	301898	0.046605	0.007003881	0.013294253	48	0.152173913	0.38	151	NA
18-01-2021	blm-recq5-2-single-f16-r6-c6_S580_	127052	0.023266	0.003021613	0.016180609	20	0.076923077	0.41	149	NA
18-01-2021	blm-recq5-2-single-f16-r6-c7_S581_	392462	0.053009	0.009048713	0.0176813	68	0.163265306	0.4	150	NA
18-01-2021	blm-recq5-2-single-f16-r7-c1_S582_	424332	0.046501	0.009847566	0.012146199	67	0.15	0.39	150	NA
18-01-2021	blm-recq5-2-single-f16-r7-c2_S583_	350444	0.047922	0.00812146	0.0161368	63	0.12195122	0.39	151	NA
18-01-2021	blm-recq5-2-single-f16-r7-c3_S584_	235158	0.029461	0.005546867	0.013848569	37	0.157894737	0.39	148	NA
18-01-2021	blm-recq5-2-single-f16-r7-c4_S585_	482582	0.05316	0.011128158	0.017980951	78	0.076923077	0.39	151	NA
