file	RPM
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r5c1_S666_.trimmed.mdup.bam	3
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r5c3_S668_.trimmed.mdup.bam	86
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r5c5_S670_.trimmed.mdup.bam	70
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r5c7_S672_.trimmed.mdup.bam	60
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r6c4_S676_.trimmed.mdup.bam	53
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r6c6_S678_.trimmed.mdup.bam	38
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r7c1_S680_.trimmed.mdup.bam	51
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r7c3_S682_.trimmed.mdup.bam	35
March_29_2021_NextSeq_na12878-mn-hpi-single-4d4-f2-r7c5_S684_.trimmed.mdup.bam	45
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r1c1_S295_.trimmed.mdup.bam	15
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r1c3_S297_.trimmed.mdup.bam	21
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r1c5_S299_.trimmed.mdup.bam	21
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r1c7_S301_.trimmed.mdup.bam	15
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r2c2_S303_.trimmed.mdup.bam	30
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r2c4_S305_.trimmed.mdup.bam	33
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r2c6_S307_.trimmed.mdup.bam	55
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r3c1_S309_.trimmed.mdup.bam	33
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r3c3_S311_.trimmed.mdup.bam	14
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r3c5_S313_.trimmed.mdup.bam	74
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r3c7_S315_.trimmed.mdup.bam	73
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r4c2_S317_.trimmed.mdup.bam	46
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r4c4_S319_.trimmed.mdup.bam	67
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r4c6_S321_.trimmed.mdup.bam	85
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r5c1_S323_.trimmed.mdup.bam	30
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r5c5_S327_.trimmed.mdup.bam	74
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r5c7_S329_.trimmed.mdup.bam	67
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r6c2_S331_.trimmed.mdup.bam	67
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r6c4_S333_.trimmed.mdup.bam	73
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r6c6_S335_.trimmed.mdup.bam	34
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r7c1_S337_.trimmed.mdup.bam	65
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r7c3_S339_.trimmed.mdup.bam	44
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f7-r7c5_S341_.trimmed.mdup.bam	31
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r1c1_S344_.trimmed.mdup.bam	5
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r1c3_S346_.trimmed.mdup.bam	25
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r1c5_S348_.trimmed.mdup.bam	36
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r1c7_S350_.trimmed.mdup.bam	82
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r2c2_S352_.trimmed.mdup.bam	32
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r2c4_S354_.trimmed.mdup.bam	33
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r2c6_S356_.trimmed.mdup.bam	52
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r3c1_S358_.trimmed.mdup.bam	15
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r3c3_S360_.trimmed.mdup.bam	10
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r3c5_S362_.trimmed.mdup.bam	85
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r3c7_S364_.trimmed.mdup.bam	56
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r4c2_S366_.trimmed.mdup.bam	28
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r4c4_S368_.trimmed.mdup.bam	66
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r4c6_S370_.trimmed.mdup.bam	64
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r5c1_S372_.trimmed.mdup.bam	18
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r5c3_S374_.trimmed.mdup.bam	50
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r5c5_S376_.trimmed.mdup.bam	51
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r5c7_S378_.trimmed.mdup.bam	56
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r6c2_S380_.trimmed.mdup.bam	37
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r6c4_S382_.trimmed.mdup.bam	50
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r6c6_S384_.trimmed.mdup.bam	24
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r7c1_S386_.trimmed.mdup.bam	27
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r7c3_S388_.trimmed.mdup.bam	37
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d3-f8-r7c5_S390_.trimmed.mdup.bam	11
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r1c1_S883_.trimmed.mdup.bam	30
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r1c3_S885_.trimmed.mdup.bam	62
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r1c5_S887_.trimmed.mdup.bam	60
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r1c7_S889_.trimmed.mdup.bam	51
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r2c2_S891_.trimmed.mdup.bam	35
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r2c4_S893_.trimmed.mdup.bam	62
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r2c6_S895_.trimmed.mdup.bam	47
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r3c3_S899_.trimmed.mdup.bam	62
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r3c5_S901_.trimmed.mdup.bam	124
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r3c7_S903_.trimmed.mdup.bam	45
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r4c2_S905_.trimmed.mdup.bam	49
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r4c4_S907_.trimmed.mdup.bam	50
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r4c6_S909_.trimmed.mdup.bam	36
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r5c3_S913_.trimmed.mdup.bam	63
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r5c5_S915_.trimmed.mdup.bam	34
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r5c7_S917_.trimmed.mdup.bam	54
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r6c2_S919_.trimmed.mdup.bam	54
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r6c6_S923_.trimmed.mdup.bam	17
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r7c1_S925_.trimmed.mdup.bam	62
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r7c3_S927_.trimmed.mdup.bam	38
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f7-r7c5_S929_.trimmed.mdup.bam	18
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r1c1_S932_.trimmed.mdup.bam	86
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r1c3_S934_.trimmed.mdup.bam	50
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r1c5_S936_.trimmed.mdup.bam	58
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r1c7_S938_.trimmed.mdup.bam	47
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r2c2_S940_.trimmed.mdup.bam	34
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r2c4_S942_.trimmed.mdup.bam	51
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r2c6_S944_.trimmed.mdup.bam	61
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r3c1_S946_.trimmed.mdup.bam	38
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r3c3_S948_.trimmed.mdup.bam	8
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r3c5_S950_.trimmed.mdup.bam	6
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r3c7_S952_.trimmed.mdup.bam	48
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r4c2_S954_.trimmed.mdup.bam	36
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r4c4_S956_.trimmed.mdup.bam	50
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r4c6_S958_.trimmed.mdup.bam	56
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r5c1_S960_.trimmed.mdup.bam	3
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r5c3_S962_.trimmed.mdup.bam	57
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r5c5_S964_.trimmed.mdup.bam	58
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r6c2_S968_.trimmed.mdup.bam	114
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r6c4_S970_.trimmed.mdup.bam	48
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r6c6_S972_.trimmed.mdup.bam	33
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r7c1_S974_.trimmed.mdup.bam	87
March_29_2021_NextSeq_na12878-mn-tp3pi-hktaq-single-4d4-f8-r7c3_S976_.trimmed.mdup.bam	43
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r1c1_S99_.trimmed.mdup.bam	17
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r1c5_S103_.trimmed.mdup.bam	15
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r1c7_S105_.trimmed.mdup.bam	5
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r2c2_S107_.trimmed.mdup.bam	25
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r2c4_S109_.trimmed.mdup.bam	23
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r2c6_S111_.trimmed.mdup.bam	15
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r3c1_S113_.trimmed.mdup.bam	20
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r3c3_S115_.trimmed.mdup.bam	19
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r3c5_S117_.trimmed.mdup.bam	20
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r3c7_S119_.trimmed.mdup.bam	6
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r4c2_S121_.trimmed.mdup.bam	28
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r4c6_S125_.trimmed.mdup.bam	10
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r5c1_S127_.trimmed.mdup.bam	7
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r5c3_S129_.trimmed.mdup.bam	24
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r5c5_S131_.trimmed.mdup.bam	17
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r5c7_S133_.trimmed.mdup.bam	5
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r6c2_S135_.trimmed.mdup.bam	32
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r6c4_S137_.trimmed.mdup.bam	16
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r6c6_S139_.trimmed.mdup.bam	8
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r7c3_S143_.trimmed.mdup.bam	17
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f3-r7c5_S145_.trimmed.mdup.bam	2
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r1c1_S148_.trimmed.mdup.bam	16
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r1c3_S150_.trimmed.mdup.bam	33
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r1c5_S152_.trimmed.mdup.bam	14
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r1c7_S154_.trimmed.mdup.bam	9
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r2c2_S156_.trimmed.mdup.bam	2
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r2c4_S158_.trimmed.mdup.bam	9
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r2c6_S160_.trimmed.mdup.bam	22
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r3c1_S162_.trimmed.mdup.bam	3
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r3c3_S164_.trimmed.mdup.bam	8
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r3c7_S168_.trimmed.mdup.bam	101
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r4c2_S170_.trimmed.mdup.bam	10
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r4c4_S172_.trimmed.mdup.bam	17
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r4c6_S174_.trimmed.mdup.bam	69
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r5c3_S178_.trimmed.mdup.bam	41
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r5c5_S180_.trimmed.mdup.bam	43
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r5c7_S182_.trimmed.mdup.bam	109
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r6c2_S184_.trimmed.mdup.bam	13
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r6c4_S186_.trimmed.mdup.bam	57
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r6c6_S188_.trimmed.mdup.bam	54
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r7c1_S190_.trimmed.mdup.bam	6
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r7c3_S192_.trimmed.mdup.bam	34
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d3-f4-r7c5_S194_.trimmed.mdup.bam	48
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r1c1_S687_.trimmed.mdup.bam	82
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r1c3_S689_.trimmed.mdup.bam	82
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r1c5_S691_.trimmed.mdup.bam	87
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r1c7_S693_.trimmed.mdup.bam	65
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r2c2_S695_.trimmed.mdup.bam	49
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r2c4_S697_.trimmed.mdup.bam	95
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r2c6_S699_.trimmed.mdup.bam	88
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r3c1_S701_.trimmed.mdup.bam	31
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r3c3_S703_.trimmed.mdup.bam	11
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r3c5_S705_.trimmed.mdup.bam	98
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r3c7_S707_.trimmed.mdup.bam	61
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r4c2_S709_.trimmed.mdup.bam	54
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r4c4_S711_.trimmed.mdup.bam	81
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r4c6_S713_.trimmed.mdup.bam	55
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r5c1_S715_.trimmed.mdup.bam	1
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r5c3_S717_.trimmed.mdup.bam	77
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r5c5_S719_.trimmed.mdup.bam	52
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r5c7_S721_.trimmed.mdup.bam	65
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r6c2_S723_.trimmed.mdup.bam	38
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r6c4_S725_.trimmed.mdup.bam	37
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r6c6_S727_.trimmed.mdup.bam	22
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r7c1_S729_.trimmed.mdup.bam	17
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r7c3_S731_.trimmed.mdup.bam	67
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f3-r7c5_S733_.trimmed.mdup.bam	33
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r1c1_S736_.trimmed.mdup.bam	101
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r1c3_S738_.trimmed.mdup.bam	64
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r1c5_S740_.trimmed.mdup.bam	74
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r2c2_S744_.trimmed.mdup.bam	80
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r2c4_S746_.trimmed.mdup.bam	86
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r2c6_S748_.trimmed.mdup.bam	90
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r3c1_S750_.trimmed.mdup.bam	44
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r3c3_S752_.trimmed.mdup.bam	6
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r3c5_S754_.trimmed.mdup.bam	84
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r3c7_S756_.trimmed.mdup.bam	44
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r4c2_S758_.trimmed.mdup.bam	50
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r4c4_S760_.trimmed.mdup.bam	67
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r4c6_S762_.trimmed.mdup.bam	53
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r5c1_S764_.trimmed.mdup.bam	2
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r5c3_S766_.trimmed.mdup.bam	73
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r5c5_S768_.trimmed.mdup.bam	54
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r5c7_S770_.trimmed.mdup.bam	60
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r6c2_S772_.trimmed.mdup.bam	64
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r6c4_S774_.trimmed.mdup.bam	34
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r6c6_S776_.trimmed.mdup.bam	26
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r7c1_S778_.trimmed.mdup.bam	71
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r7c3_S780_.trimmed.mdup.bam	54
March_29_2021_NextSeq_na12878-mn-tp3pi-single-4d4-f4-r7c5_S782_.trimmed.mdup.bam	30
March_9_2021_na12878-fdu-h3h5-single-f13-r1-c1_S393..trimmed.mdup.bam	183
March_9_2021_na12878-fdu-h3h5-single-f13-r1-c2_S394..trimmed.mdup.bam	165
March_9_2021_na12878-fdu-h3h5-single-f13-r1-c3_S395..trimmed.mdup.bam	91
March_9_2021_na12878-fdu-h3h5-single-f13-r1-c4_S396..trimmed.mdup.bam	163
March_9_2021_na12878-fdu-h3h5-single-f13-r1-c5_S397..trimmed.mdup.bam	103
March_9_2021_na12878-fdu-h3h5-single-f13-r1-c6_S398..trimmed.mdup.bam	185
March_9_2021_na12878-fdu-h3h5-single-f13-r1-c7_S399..trimmed.mdup.bam	158
March_9_2021_na12878-fdu-h3h5-single-f13-r2-c1_S400..trimmed.mdup.bam	23
March_9_2021_na12878-fdu-h3h5-single-f13-r2-c2_S401..trimmed.mdup.bam	42
March_9_2021_na12878-fdu-h3h5-single-f13-r2-c4_S403..trimmed.mdup.bam	110
March_9_2021_na12878-fdu-h3h5-single-f13-r2-c5_S404..trimmed.mdup.bam	101
March_9_2021_na12878-fdu-h3h5-single-f13-r2-c6_S405..trimmed.mdup.bam	157
March_9_2021_na12878-fdu-h3h5-single-f13-r2-c7_S406..trimmed.mdup.bam	109
March_9_2021_na12878-fdu-h3h5-single-f13-r3-c1_S407..trimmed.mdup.bam	28
March_9_2021_na12878-fdu-h3h5-single-f13-r3-c2_S408..trimmed.mdup.bam	55
March_9_2021_na12878-fdu-h3h5-single-f13-r3-c3_S409..trimmed.mdup.bam	15
March_9_2021_na12878-fdu-h3h5-single-f13-r3-c4_S410..trimmed.mdup.bam	48
March_9_2021_na12878-fdu-h3h5-single-f13-r3-c5_S411..trimmed.mdup.bam	142
March_9_2021_na12878-fdu-h3h5-single-f13-r3-c6_S412..trimmed.mdup.bam	122
March_9_2021_na12878-fdu-h3h5-single-f13-r3-c7_S413..trimmed.mdup.bam	59
March_9_2021_na12878-fdu-h3h5-single-f13-r4-c1_S414..trimmed.mdup.bam	55
March_9_2021_na12878-fdu-h3h5-single-f13-r4-c3_S416..trimmed.mdup.bam	43
March_9_2021_na12878-fdu-h3h5-single-f13-r4-c4_S417..trimmed.mdup.bam	168
March_9_2021_na12878-fdu-h3h5-single-f13-r4-c5_S418..trimmed.mdup.bam	99
March_9_2021_na12878-fdu-h3h5-single-f13-r4-c6_S419..trimmed.mdup.bam	54
March_9_2021_na12878-fdu-h3h5-single-f13-r4-c7_S420..trimmed.mdup.bam	14
March_9_2021_na12878-fdu-h3h5-single-f13-r5-c1_S421..trimmed.mdup.bam	7
March_9_2021_na12878-fdu-h3h5-single-f13-r5-c2_S422..trimmed.mdup.bam	40
March_9_2021_na12878-fdu-h3h5-single-f13-r5-c3_S423..trimmed.mdup.bam	169
March_9_2021_na12878-fdu-h3h5-single-f13-r5-c4_S424..trimmed.mdup.bam	6
March_9_2021_na12878-fdu-h3h5-single-f13-r5-c5_S425..trimmed.mdup.bam	77
March_9_2021_na12878-fdu-h3h5-single-f13-r5-c6_S426..trimmed.mdup.bam	31
March_9_2021_na12878-fdu-h3h5-single-f13-r5-c7_S427..trimmed.mdup.bam	67
March_9_2021_na12878-fdu-h3h5-single-f13-r6-c1_S428..trimmed.mdup.bam	97
March_9_2021_na12878-fdu-h3h5-single-f13-r6-c2_S429..trimmed.mdup.bam	89
March_9_2021_na12878-fdu-h3h5-single-f13-r6-c3_S430..trimmed.mdup.bam	142
March_9_2021_na12878-fdu-h3h5-single-f13-r6-c4_S431..trimmed.mdup.bam	33
March_9_2021_na12878-fdu-h3h5-single-f13-r6-c5_S432..trimmed.mdup.bam	68
March_9_2021_na12878-fdu-h3h5-single-f13-r6-c6_S433..trimmed.mdup.bam	27
March_9_2021_na12878-fdu-h3h5-single-f13-r6-c7_S434..trimmed.mdup.bam	94
March_9_2021_na12878-fdu-h3h5-single-f13-r7-c1_S435..trimmed.mdup.bam	132
March_9_2021_na12878-fdu-h3h5-single-f13-r7-c2_S436..trimmed.mdup.bam	78
March_9_2021_na12878-fdu-h3h5-single-f13-r7-c3_S437..trimmed.mdup.bam	53
March_9_2021_na12878-fdu-h3h5-single-f13-r7-c4_S438..trimmed.mdup.bam	152
March_9_2021_na12878-fdu-h3h5-single-f13-r7-c5_S439..trimmed.mdup.bam	38
March_9_2021_na12878-fdu-h3h5-single-f13-r7-c6_S440..trimmed.mdup.bam	129
March_9_2021_na12878-fdu-h3h5-single-f14-r1-c2_S443..trimmed.mdup.bam	84
March_9_2021_na12878-fdu-h3h5-single-f14-r1-c3_S444..trimmed.mdup.bam	52
March_9_2021_na12878-fdu-h3h5-single-f14-r1-c4_S445..trimmed.mdup.bam	94
March_9_2021_na12878-fdu-h3h5-single-f14-r1-c5_S446..trimmed.mdup.bam	52
March_9_2021_na12878-fdu-h3h5-single-f14-r1-c6_S447..trimmed.mdup.bam	104
March_9_2021_na12878-fdu-h3h5-single-f14-r1-c7_S448..trimmed.mdup.bam	86
March_9_2021_na12878-fdu-h3h5-single-f14-r2-c1_S449..trimmed.mdup.bam	87
March_9_2021_na12878-fdu-h3h5-single-f14-r2-c3_S451..trimmed.mdup.bam	67
